,neg_words,count,documents
43,아깝다,959,"['처가 시가는 뺀다고 하는 거 보니까. 에라이너네들은 안되겠다. 욕을 그리 먹어도 학습이 안 돼. 나쁜짓하는 건 어떻게 이렇게 국짐하고 마음이 참 쿵짝쿵짝 잘 맞냐? 그냥 하지 마', '님 워드에 익숙하신 분들은 한글 문서 보면 분노한다고 하시던데 뷰어 문제 때문인 건지 그 외의 문제가 있는 건지. 뷰어 이외에는 개인적으로는 공감대가 형성되지는 않는 듯합니다ㅠㅠ', '조금 전에 시사타파 들어보니 오영환이 누구의 지시를 받았는지 주도하고 이소용이 문건을 만들었다고 하네요. 문건이 더 골때렸는데 순화한거라고 합니다.나머지는 휩쓸린 것 같다네요.']"
44,개새끼,938,"['보병 최소 인원민 해도 10만으론 안된다던데요최신화 어쩌구 해도 결국 보병이 깃발 꽂아야 하니일정이상 사단이 필요하고 그 인원이 얼핏 듣긴했는데 10만으론 너무 택도 없어요', '180석으로 불도저처럼 나가라고 뽑아났더니 협치를 외치는 놈들때문에 어휴.협치할거면 저짝당가서나 할것이지 개새들', '초6 초1 아들에게 이 글 보여줬습니다. 형아 혼자 무서웠겠다.그러네요. 형아 삼촌도 아니고.뿌듯하시죠 이렇게 용기있는 사람으로 자라기로 약속했어요. 무한 감사드립니다']"
45,싸움,924,"['한때 욕많이 했는데 요새 사람되셨단? 얘기가 많이 들려 다시 보려고 노력중입니다. 일설엔 이 그렇게 바람을 넣었다 고.', '저쪽에서 듣기 싫은 올바른 말만 하니 앞으로 얼마나 가시밭길을 더 걸어야 할지.조국 일가와 추장관님이 당한거처럼 경선 들어가면 끔찍하게 물어뜯길거 같아서 걱정됩니다 .', '관리자분 이분 유배지 보낼거면 나도 보내세요동감합니다. 그냥 돈과 자신 이익 따라 투표 한거에요.']"
46,약하다,922,"['그날 . 그런 일이 없었다면 20대 중반이 되었을단원고 아이들과 행복하게 살고 있을 이름 모를분들. 잊지 않겠습니다. 잊지 않고 있습니다.', '저도 민경훈팬이에요정작 이십대 리즈시절엔 버즈를 몰랐는데 .어린 시절 민경훈은 진짜 외모도 노래도 독보적이였네요지금 그때 그 기량이 안 나와 안타까워요그래도 최고', '받침대 두께를 살짝 늘리고 보드를 내장했으면 베젤 없는 온전한 사이즈의 스크린도 가능했을 것 같네요.']"
47,떠들다,867,"['과거 남성들이 뭉치지 못한 원인이 저런것들이죠.남성단체라고 만들었는데 일베가 난리니 손절하고 집결을 못하죠.진보적인 반페미라면 이선옥작가님이 진짜 잘 정리해서 말씀해 주십니다.', '제이슨도리 김부겸은 낙동강수질 오염 영풍 사돈이라당대표도 못했는데꼭 여성총리를 하고 싶으면 차라리지금 시간 남아도는 박영선 시켰으면검증도 안된 저런사람들이 무슨 총리를 한다고', '투표 6시까지 라고 알고 있는 분들도 있을테니 8시까지 라고 알립시다마지막 밭갈기에 에너지를 쏟읍시다 행동하는 시민들의 간절한 한표로 반드시 승리']"
48,피해,864,"['세렌디피티7님 백신 이야기 외에 정치 이야길 할 땐 선넘는 발언도 하던 사람입니다. 전 백신 글 쓸 땐 자기 분야라서 진지하게 글 쓰던데 저사람 갑자기 왜 저러나 싶었었죠.', '이건 완전 기본중기본으로 처리해야됨 언론 검찰 늘공이 3파트는 민주당이 이꽉깨물고당장 처리해야됨근대 원내대표뽑고 비대위든당대표든 뽑다 날샐듯', '결정을 내릴 때 잘 모르겠으면설문조사라도 하라고 하면 되잖아요.민주당 지지자들이 원하는 게 뭔지 그것처럼 쉬운 방법이 어딨어요']"
49,거르다,863,"['그러게요 방송한번에 500 이나 하고 천만원이렇게 하고. 그래도 그거다 기부하고 인증하고. 야식이님 7만때 구독했는데 어느덧 100만.', '오랫만에 현진영데이 찾아 들으려니 없어 졌나봐요. 글고 왤케 급 재미없어졌나요? 걍 불금쑈로 돌아가서 찗고 굵게 재밌음 좋겠어요.', '괜찮아요주식장은 매일 열리니까요팔면 뒤돌아보지 마세요 그럼 되요멘탈이 주식이랑 맞는 사람이 있고절대 안맞는 사람이 있더라구요']"
50,부담,854,"['유민아빠 가동률 20프로도 못 찍는유로파이터도 충분히 잡지 싶습니다.20살 넘은 미국 비행기도 가동률 60프로는 넘길건데.kf21 배치 후 안정되면 기본 80프로 찍을 듯', '냇시조니 동교동계는 설훈하고 김한정 정도이고 이사람들도 승산 있는 사람한테 가죠 이들도 범 정세균계고요 동교동계는 사실상 없는 거나 마찬가지죠 정대철 입당 불허', '그 피해자의 성별에 관계 없이 예방적 조치와 보호조치 등의 인권을 이야기하는 게 성 평등입니다.페미니즘은 피해자가 여성일 때만 과민 반응해서 문제지요.']"
51,재난,849,"['치핵 미국은 미국이라 리콜해주고 한국은 mpi 겁나게 팔렸는데 mpi 빼고 gdi만 해주는 걸 보니 천문학적 비용이 부담되나 봅니다. 현대 개늠들', 'ruler님 뭐 어쩌라는 거죠? 제가 예언한 대로 되가고 있는데 뭐 틀린거 있나요? 맞는 말을 해도 듣기 싫은건 어쩔 수 없나보군요', '창동 마사회서알바할때 술먹고 밤늦게 가끔사먹던 곳이었는데 그때도가성비 최고였다는 그때는 트럭에서 파셨었는데요새 유툽에서 엄청 핫한곳']"
52,더럽다,840,"['어떤분은 503시절에 우리나라는 독재도 조금 필요하다고 그러더니 카톡에 돌았던 내용인듯지금은 문재인 독재자라면서 욕하고 난리난리', '방에 모기떼가 들어 왔습니다. 모기가 있는 걸 알고 모기약도 있고 파리채도 있는데 모기를 안잡고 있다가 100군데 모기 물리면. 누구 탓이죠?', '무슨 교화대상인가요. 자기가 깨닫고 하는 거죠. 그걸 못깨닫는게 문제라는 걸 지적하는 겁니다.내년 선거도 답 없는 게 이번에 나온거죠 결국.']"
53,변태,832,"['나쁜 놈 뽑지마 하다가 새누리당 박근혜한테 진거 기억 못하시는 지.일 잘하는 더민주 세련된 더민주로 이미지메이킹 해서 승리한건 왜 기억을 못하는 지.진짜', '국민의힘 꼬시게 단식이라도 하라구요?웃기네국힘인지 국짐인지 그것들에게 하라고 가서 얘기해요걔들은 열외야?만만한 민주당한테만 난리야', 'sels님 일반 동네 병원에서 하셨어요? 아무래도 갈고리로 잇몸 안까지 하는 거라 좀 걱정되긴 하네요 말씀들어보니 해놓는게 좋을 것 같기도 하네요']"
54,범죄,830,"['httpswww.clien.netserviceboardpark16059455?odt31po0category0groupcdworldwide 빈센조', '20대입니다. 공감합니다. 인터넷 지형을 제대로 봐야 합니다.디시 인벤.만봐도 심각합니다.놀이로만 보면 안 되요 반복하다 보면 분명히 사상에 영향이 없을 수가 없지요.', '고우림은 옛날 다른프로에 나와서 비 앞에서똑같은 그 춤 춘적 있어요.그 동영상 유명해요. 어슬픈 비 춤이었죠.그래서 고우림춤 영상보고 배웠다 고 했죠.']"
55,실수,829,"['여기저기서 민주당과 클리앙을 공격하는 셰력들이 많은 것 같습니다.꼭 이겨서 진짜 정의가 무엇인지 보여줘야 됩니다.사진은 블라인드 글입니다.문제되면 삭제하겠습니다.', '법적으로는 지역구 거주하지 않아도 되지만 버젓이 구민의 날 행사 열면서 의원행사 동네에서 해다니면서 서울주민으로 산다는 게 이상하죠 보통 그럼 주소도 옮기고 이사도 하는데 말이죠.', '뭘 이낙연이 당을 말아먹어요?지금 날뛰는 반문의원들 가지고 이정도 했으면 대단하단 생각이 듭니다.']"
56,충격,828,"['윤창원 기자 httpsn.news.naver.commnewsarticle0790003492202?sid1001 of 1', '프레디.님 네 아무래도 그렇기는 하겠죠. 하지만 불가한 것과 불편한 것은 다른 문제일것 같아요.또한 어느 아파트는 되고 어느 아파트는 안 된다면.', '저는 암일없는 거처럼 시가에 가고 행동했는데남편은 시가 가도 암말안해요도라이같아요 가족들까지 눈치 보게 뭐하는 건지세상 자기중심적인 거죠']"
57,불법,822,"['알바들이 상주하면서 작업질 하고 있지요.여성들의 새로운 정치참여 그거 막아보려고 22댓글러들끼리 싸우지 말아야 해요. 이간질이니까요. 팩트로만 싸우면 될듯요.', 'rosier님 네. 쿨링성능 둘째치고 손상 갔을까봐 쿨러 떼기가 무섭습니다.ㅠㅠ', '이렇게 된건 현정부가 결정한 거 아니구요.이전 정부에서 결정해서 시행이 올해 되는 겁니다.지금 상황이 형평성에 맞는 겁니다. 이전까지 이과가 너무 불리한건 사실이었지요.']"
58,손해,819,"['저도 제인생 최애폰이 프라다폰이었다는요 저기에 스킨중 금박으로 문양을 붙이는 게 있었는데. 어딜가도 시선집중', 'room306님 그럼 전역자 모두가 받을 혜택을 찾아야지 자그마하게 있던 혜택마저 없애는 게 맞나요', '중간보스님 네 그러한 정책을 펼친게 현 여당이구요 안하느니만 못한짓을 한 겁니다 페미코인을 타며 세대갈등을 부추긴거에요 역효과는 생각도 안했나봅니다']"
59,불안,814,"['httpnews.v.daum.netv20210422163213813 차라리 방송계 구두계약 관행 개선 입법 하라 메인 앵커도 구두계약.비판 프로그램에 재갈', '캐리 넘 불쌍해요 그냥 그 직업이 자기 인생인 사람. 미국은 복도 많지 저는 그거 다 보고 브로디 역으로 나온 데미안 .?? 주연 빌리언즈도 다 봄요', '두 가지 질문으로 피할 수 없는 낙인을 찍죠. 박원순 시장 사건에 대해 어떻게 생각하느냐?당신은 페미니스트인 가? 어떻게 답변해도 공격받는.']"
60,호구,804,"['오히려 만나 이를 쓰는 사람들이 3월 입학시점 기준 만나 이는 채웠다 고 일찍 입학해서 빠른년생 논란이 생긴 것 아닌가요? 이젠 그런 것도 없다고 하지만요', '다 알고 뽑았는데요???문재인 거짓말 리스트 올려드릴까요?대선 안나온다 하다 나오고집값 잡겠다 하고 조용하고 모더나 2천만분 2분기 통화했다 더니 조용하고리스트 100개는 됩니다', '대단하네요. 저걸 차량에 장착된 카메라만 가지고 할 수 있다 니. 구글맵에서 사용한 컴퓨터 비젼 기술이랑 비슷한 것일까요? 카메라 몇개로 저게 가능할까요?']"
61,싫어하다,803,"['이제 좀 패야 겠어요 민주당의 노욕들 젊은이를 응원하지 않는 노인을 위한 나라는 없습니다', '네모 선장님 저기기에 들어가는 것중에 미국과 관계가 없는 게 없을리가 없겠죠vollago', '꿀잠 잤습니다. 역시 투표는 사전투표 못하신 분은 오늘 꼭 하세용 투표하면 이깁니다']"
62,스트레스,785,"['이젠 거리두기로 방역을 하기엔 사람들의 인내력이 한계에 다다른거 같아요. 백신이 최대한 빨리 수급이 되어 접종으로 전국민 면역화가 더 빠른 종식 지름길 같습니다', '수시전형으로 합격했다 고 했어요. 지방고라 의대 합격생이 있으면 잘 가르치는 학교라고 할 정도 입니다. 지방 일반고는 한 해에 의대 합격생 없는 학교도 많아요.', '나는 국민은 아니고 그냥 지네 선거 돕는 한낱 지지자일뿐이군요아.이런 걸 위해 그동안 내가 시간 쪼개서포털 쓰레기들과 싸웠다하니참 허무하네요']"
63,삭제,772,"['그땐 일탈을 해도 밥은 안굶겠구나 싶었던 시대고지금은 일탈을 하는 순간 굶어죽겠구나 하는 위기가 기본적으로 깔려 있습니다.급변하는 세대에 대한 이해없는 라떼글로 보입니다.', '생긴건 곱상한데 엄청 남자다운거 같아요액션이 절도가 있네요혜교는 저렇게 깎아놓은 밤톨같은 남자 보면서 마음이 아프거나 아쉽거나 그렇지 않을까요저라면 그럴거 같은데.', '코지 그렇다고 1년짜리 계약직 옮겨 다니시길 건 아니지요?계약직 아니라 정규직 할애비라도 입사 365일 만에 회사 그만 두면 똑같은 혜택 누리실 수 있습니다.']"
64,불만,762,"['카가로트 현실에서는 페미니즘이라는 개념 자체가 지금 시대에는 오염되었고 혐오의 대상이 되어버렸는데 민주당 안에서는 아직도 30년 전의 페미니즘을 현대에서 사용하려 하는 느낌입니다.', '내자신에게 남기기 위해서라도 글써봅니다잊지 않겠다 고. 진실은 결국 떠오를 것 이라고.vollago', '강남도 340 이상의 민주당 지지세가 있어왔고 그 분들도 오세훈만은 안 된다는 위기의식으로 결집하셨을리라 믿습니다.']"
65,헛소리,756,"['이재명 싫어하지만 이재명 말도 들을게 있으면 들어야 해요 이낙연 싫어하지만 이낙연 말도 들을게 있으면 들어야 해요윤석열 싫어하지만 윤석열 말도 들을게 있으면 들어야 해요', '엄지엄지척님 쓴소리 하는 사람들 매우 많았어요.일베충 알바 취급 받으니 묵살당해서 그렇지 할 말은 하는 정무적 감각이 뛰어난 스피커와 지지자들이야 항상 많았습니다.', '님 저걸 하다 보면 실수연산이 최적화에 얼마나 영향을 주는지 몸으로 느끼게 됩니다 자연스럽게 알고리즘에서 가장 단순한 자료형만을 이용하게 되고 최적화가됩니다']"
66,겁나다,727,"['오히려 미국 실정 알지도 못하고 한국사는 대깨문 알바들이 가입해서 여론조성해가며 저 난리치는거에요k방역 해외 홍보에 천억을 넘게 썼다는 데 다 저런데서 알바질시킬려면 다 돈이죠 돈', '현 정부와 여당은 진행 중인 개혁안들 마무리하고 이번 선거에서 고쳐야할 지점들은 다음 대선주자들이 공약으로 내세워야죠그렇게 당도 미래를 설계하구요그래야 대선에서 표심이 움직일거에요', '국힘은 절차 무시하고 돌진하고 그러는데 민주당은 언제까지 절차에 강요되어야 하는 건지 모르겠습니다 민주당 지지자는 언제까지 힘만 내야 하나요?그만큼 인내해도 돌아오지 않는데 말이죠']"
67,늘어나다,715,"['또먹어님 임산부 인데도 자리 안 비켜주는 여성분 봤습니다. 미안해 하시던 분도 보고. 자리 안 비켜 주던 여성이 더 많았고.자리 안 비켜줘서 비켜준 적도 있었고요', '스피카의 입을 통해 영웅신화 창조중인데 한가하게 밭이나 갈면. 누가 알아주나요?진심은 통하는 거맞지만 그러기엔 시간이 없어요.답답하군요', '이야말로 리젠 조회수 확 떨어졌죠클량은 온 커뮤니티 조롱대상클베되었고요']"
68,슬프다,710,"['그냥 노래가 좋아서 들어보시라는 건데왜 이렇게 질색하고 욕하고 예민하게 부르르하는 지요. 프렐류드전영랑의 태평가는 못 찾았어요. 테평가가 너무 슬프고. 좋아서 뉴공 추천한 거에요.', '지구끝까지라도 쫓아가서 보복해야겁나서 아무도 안 되들겠죠.니들 앞으로 처신 어찌해야 하는지 알겠지?전쟁중 저항한 마을을전쟁이 끝나고 난 뒤에처들어가 몰살시켰다는 일이 생각나네요.', '대천사님 httpswww.clien.netserviceboardpark14174975clienhttpswww.clien.netserviceboardpark16004254clien']"
69,오해,696,"['ruler님 저는 그래서 최소한 우리 교육이 학생들에게 정치에 관심을 가지도록 하고 스스로라도 민주주의 과정을 체험하도록 해야 한다고 생각합니다.', '반페미 할 것도 없죠. 그냥 여성우대말고 상식적으로 남녀평등 정책하면 여자표 잃지 않으면서 남자표 얻을 수 있습니다.그냥 과도한 여성할당이나 여성가산점 같은 거만 안하면 되요', '헉. 힘내세요. 전 지금 제 아이를 매일 못보고 일주일에 하루만 볼 수 있다고 하면 견디기 힘들거 같은데.ㅜㅜ 잘 이겨내시고 마음의 상처 잘 치유되시길 바라겠습니다.']"
70,부작용,682,"['아크데몬님 그림책이 존재한다는 것과 모임 지원이 무슨 상관관계가 있나요? 그림책이 있으니 그 책을 읽고 토론시킬 것이다? 선후가 안맞지 않나요?', '한 마디로 우아떨다가 사람 복장을 터지게 하고 실망시켰으니 결과적으로 민주당으로 하여금 기회를 놓치게 했음. 역시 사보타지가 목적이었나???', '국짐당에게 친문이 문제가 되죠. 민주당에 친문이 문제라는 이야기는 문재인 대통령 당적파라는 이야기랑 똑같습니다. 망하기로 작정한거죠.']"
71,귀찮다,671,"['장용진 기자가. 박범계 의심하는 데. 총장 후보 정하는 것도 질질 끌고. 추미애 장관이 윤짜장 부인 수사가 끝났다는 데. 그거 홀딩 시켜놨다함. 수상하다 고. 수상해.', '열심히 살즈아 그래? 어쩌냐? 내가 투표한거는 대부분 이겼는데??? 딱 보니 별로 열심히 사는것 같지도 않은데 기본적으로 남탓은 그만하고 사는 게 어때?', '자기시대가 황금기였다는 말은 모든세대가 다 하는 말입니다 저는 90년대생한테도 똑같은 얘길 들어봤어요.그냥 딴지에 40대가 많으니까 많이 들리는 것.']"
72,부끄럽다,662,"['이쁘고 아니고의 문제가 아니에요 여성스러움만 있음되요 붙임머리라도 해서 일단 머리라도 길게. 그거 하나만 해도 달리 지실걸요.출산 육아 안해서 늙지도 않으셨을텐데', '약봉지 모양으로 접은 소금 후추도 그립네요. 요즘 애들은 가루약 접은 모양자체를 모를듯.', '대학을 안가면 이놈아 잉여인간이야 잉여인간말죽거리 잔혹사아주 그냥 온 나라가 대학과 공부에 뒤틀린 사고 관이 되브렸어요.']"
73,거짓말,657,"['그들이 몰려올거에요222니가 민주당을 찍어봤냐 국짐이지?토착왜구 블라블라지지자로서 김현미 아쉬운점 한번 글올렸다가 달려드는거보고 저정도는 안 되어야겠다고 다짐 또 다짐했어요', '아모피스 얼마 전 관심 있어서 지역불문 네임드 건설사가 지은 곳은 몇군데 봤었거든요 그날 포르쉐는 못봤 아아아무튼 입주 축하드라고 요좋은 일만 가득하시길 기원드리겠습니다', '소득세율에 대해 1도 모르네.8800만 1억5000만원 35 1억5000만3억원 38 3억5억원 40 고소득자일 수록 40프로 가까이 떼는 데뭘 모르면 가만히나.']"
74,지치다,631,"['호재보고 달려든게 아니라. 세력이 주가를 올리고 그 변동성 만 보고 일단 투자 뉴스. 이런 순으로 가는 거에요. 자사 연구원에 의해 되지도 않는 뉴스가 이렇게 갖춰졌다는 건.?', '이거죠. 디지털 시장실을 철거하고. 머리를 좋아리며 결재 받으러 다니는 것을 원하는 것이죠. 자신에게 보고하며 결재하는 위엄을 보여주려는 전형적인 인물인겁니다.', '정치에 있어서는 여성이라고 대우받아서는 안 된다고 생각합니다.헌법상 최고의 권리인 주권을 행사하는 데. 그 어떤 왜곡도 있으면 안 되는 게 맞는 것 같습니다.']"
75,지우다,623,"['폭풍전야 분위기 입니다 지난주 마스크 안쓰는 사람도 보이고방역 피로감에 수칙도 건성건성뭔가 터질것 같은 분위기 입니다 확진자수 많아지면 의료과부하 오는데 이게 제일 걱정 입니다', '조선일보 믿는 사람들 참 이상해요.살아있는 사람을 죽었다고 하지 않나.가짜뉴스 전하고 사과문 쓰고 그러는 신문을 왜 믿는지 자기들 이익과 관련되서 그런 걸까요?', '1차전 21 패배 이후 지금 2차전 21 상태라 연장전 들어가 있는데요.눈이 정화됩니다. 도쿄올림픽 열리던 말던 중국 꺽고 올라갔으면 하네요.']"
76,상처,616,"['입에서 사르르 녹는 사또밥커피랑 쿠크다스새우깡 꼬깔콘 국희 오징어땅콩오란다 종류', '소방 경찰 군무원 교정직 이쪽으로 봐보세요. 일반 행정은 점수도 높고 경쟁도 쎄서 오래 걸릴 수 있어요. 특수직렬 한번 노려보세요.', '집 있는 사람은 배금주의에 빠져 반발이 크고 없는 자의 상실감부자동네의 미친 투표율이 배금주의를 표현하고 서민동네 낮은 투표율이 상실감을 말해줌.둘의 콜라보임.']"
77,급하다,558,"['이번에 서울 부산시장 선거 지셨어요? 정권심판 선거인거 몰라요? 문씨가 그리 잘했으면 국민들이 국힘 찍었겠습니까?', '재밌겠죠 뭐. 아아아무튼 이낙연은 대 실망이고 또 모르죠 다른 인물이 나올지. 아님 유지여사가 영부인 되겠죠.', '선잎님 네 그걸 누가 만든건지 다들 욕하더군요. 물쓰는양은 더 많게 되고 고장은 더 나고. 시원하지도 않고.']"
78,욕심,549,"['인도네샤 국기는 왜 저기 붙여놨을까요?붙이는 건 뭐 그렇다쳐도 그러면 110 만하게 붙이던지 해야 하는 거 아닌지 싶은데욤.그냥 우리나라돈만으로 만들면 좋겠네요.', '거실공유기 wds 작은 방공유기 pc 2대80 2.11ac 로 연결했더니 300400mbps 나와서 이렇게 씁니다. usb 무선랜은 별로 더라구요vollago', '님 저도 그렇고 무도 팬들에게 에피소드마다 기억에 남는 강렬한 짤들이 있는데 워낙 장수했던 프로그램이라 그게 거의 무한대 활용 가능한 양이에요']"
79,흘리다,549,"['액상 철분제 먹으면 부작용이 덜합니다. 임산부들이 먹는 갈색병에 담긴게 있는데 오래전이라 기억이 안 나네요. 병원 처방도 못받아서 좀 비싸게 구매했던 기억이 있습니다 ㅠㅠ', '유승민 저 인간 진짜 웃긴 놈 아닙니까.청와대 얼라들 이야기하면서 젤 먼저 대들다 배신자로 찍히구선.검찰당 여러분이 총장님 흠집내는 국짐당 의원들 좀 혼내주세요', 'httpsn.news.naver.comentertainarticle0180004905700 와 ㅠㅠ 드림캐쳐 단독 리얼리티가 나오네요 ㅠㅠ 잘됬으면 좋겠습니다']"
80,우울,547,"['조린닭 망치부인방송은 민주당 방송이긴한데 굉장히 오묘합니다. 친문도 아니고 민평련계에 가깝고 친문비판도 엄청나고.문재인 지지자라기보단 민주당 한계파의지지자 라고 할까.', 'mood indigo님 저도 일단 사놓고 몇번 안써봤는데 개미 똥구멍 만큼 편한듯이요. 약간 .아주 약간 넒은 거 같기도 하고요.', '그냥 다 죽이고 니들끼리 해먹어 나이 든 사람은 틀딱이라 안되고 어린 사람은 아는게 없어 안되고']"
81,최악,544,"['한국경제 및 사회의 정상화로의 첫 시작일이네요. 현 여당 지지자들에게도 감사와 위로를 드립니다.', '30대 후반입니다. 공감합니다. 결혼해서 애도 있지만 와이프 빼고 나머지 여자들이 폭탄으로 보입니다.', '인생이시트콤 아 난독인가 봅니다. 여직원을 여친으로 잘 못 봤네요. ㅠㅠ 죄송해요 살 떨리나 봐요.']"
82,벗어나다,533,"['카가로트 현실에서는 페미니즘이라는 개념 자체가 지금 시대에는 오염되었고 혐오의 대상이 되어버렸는데 민주당 안에서는 아직도 30년 전의 페미니즘을 현대에서 사용하려 하는 느낌입니다.', '근무상황에 따라 다르긴 한데 주변에 보면 권고사직 받아도 버티고 다니던 분 시간 지나니 자연스럽게 그 상황 지나가고 회사나 동료들 사이에서 별 무리 없이 다시 다니시는 분 있어요.', '우앗 이미 뺀거였어요??전 어찌 빼야하나 고민하다가 동네 공사장 찾아가서벽돌이나 석재 재단하고 남은 찌끄레기 좀 얻을 수 있겠냐 고굽신굽신해야 하나 고민 중였어요 ㅜㅜ고맙습니다']"
83,자빠지다,533,"['비례로 국회의원하면 다음 선거에는 김종인급 운빨이 아니면 비례로 못나오죠.취직 준비 4년 후 삼성에 들어가면 딱 이겠네요.이재용 회장님은 큰집서 나오셨을테니 가방모찌하면 되겠고요.', '공링민님 야당이면 그래도 되겠죠. 국정에 책임이 없으니 . 여당은 그래선 안됩니다. 액션공감해결이 동반되야죠. 실제로 문제 해결한건 문체부입니다. 언론에서 본질을 더 크게 다뤄야죠', '삼성전자 역대급 투자계획 내놓나사면론도 솔솔 naver.com맹장 터져서. 불법승계건 이제 재판 시작하는 데.어차피 다시 들어갈 거 그냥 계속 있는 게 낫겠네요.사면은 너무 이르다']"
