,pos_words,count,documents
42,진실,859,"['떠벅아재님 교수님들 남자 선배들조차 야 여학생은 불쌍하잖아. 좀 더 배려해서 점수 더 올려주고 기회 줄거니까 니네가 남자답게 양보해 이게 수십년 동안 이런 세태죠.', '의자 다리 하나가 박스에서 가출하여 상처난것 ok안보이는 부분 상처나서 칠 벗겨진것 ok요추 지지대가 줄줄 흘러내립니다.배송받고 3일 쓰고나니까 공지 해주네요.', '님 김일성에 대한 평가를 어떻게 내릴 거냐와는 별개로 평가라는 행위 자체를 하려면 김일성을 알아야 될텐데 그걸 거부한다는 건 어떤 의미인지 잘 모르겠습니다.']"
43,이루다,837,"['위약금만 대략 1천억첼시 15m 18m레알 15m 17m첼시 13m 15m맨유 15m 18m토트넘 20m 30m경질당시 기사들중 최소치만 잡아도 대략 80m', '지원은 하되 규제는 원하지 않는 게 사람 심리죠.우선 대출 많이 안받고도 구입할 수 있는 저렴한 공공분양 아파트가획기적으로 많이 공급되야 합니다.', '비슷하게 만드는 기술을 8년 걸려 완성했다는데 그게 베낀거다는 결론은 어찌 나오는 건가요? 홍보문구에도 국내 최초 4겹이라는데요?']"
44,소득,836,"['달콤한 빵은 접고통밀빵으로 바꿔보시면 어떨까요?호두와 크랜베리 무화과가 들은 통밀빵에 커피 한 잔도꽤 행복한 조합이네요.', '오늘까지만 잔뜩 드시고 내일부턴 끊으세요.내일 또 글 올리시면 저는 똑같이 답해드릴게요.오늘까지만 잔뜩 드시고 내일부턴 끊으세요.', '한두시간 듣고 좀 기분좀 풀게 빡치는건 빡치는데 전 서로 욕하고 그런 분위기 조장하는 것이 더 화가 나서요지금 교통정리 딱 해줄분. 이동형? 뉴공월요일까지 기다려야 하고']"
45,인기,827,"['날아라파랑이님 그 당시 남경필이 이기기 위해 사진과 같은 행태도 감행했었지요. 저런 짓을 한다 고 친문이 국힘을 뽑을리가요.', '바이든의 심복이 오바마때 일본놈들 돈을 꾸버구벅 받아처먹었던 놈들이죠. 트럼프시기에도 일본은 미국 민주당에 많은 신경을 썼지요. 트럼프에게 미움은 받았던 이유이기도 하죠.', '모르는 데 스스로 먼 주눅이 들며 아무도 모르는 데 스스로 주눅이 들까봐 모두 무상급식이라는 게 말이 되나요? 그렇게 치면 모든 혜택을 다 동일하게 줘야 한단 얘깁니까.']"
46,존경,826,"['베이스조님 귀에 잘 맞으면 천국 조금이라도 틀어지면 지옥을 오가는 제품같습니다 그래도 워낙 기본기는 좋은 녀석이니 .', '어설픈 사과로 민주당이 진거예요아닌건아니라고 강하게 밀고 나가야 하는데 눈치 보며 사과하니 지지자들이 돌아서죠', '세상에 이런 일도 다 있군요.부디 몸 잘 추스리시길 바라고 다른 가족분들의 쾌유를 기원합니다.']"
47,즐겁다,810,"['httpwww.ddanzi.comindex.php? filtersearchmidfreesearch targettitles.이낙연에 대한 의심.이글보면 황교안이랑 같은교회 다닌다고.', '앞뒤로 몇년은 이런 드라마 없을 듯합니다.초반에 조금 지지부진하던 여진구마져 후반 들어서며 연기가 캐릭터에 몰입되고 주연조연 없이 다들 미친 연기네요.물론 조밀한 극본에 박수부터.', 'drakefang님 공군 창군 때부터? 오래 전부터 즐겨쓰는 표현으로 알아요. 유격해도 보라매 라고 자칭하고요. 지역명은 예전 공군사관학교 터라서 보라매 공원이라고 명명한거에용.']"
48,부자,784,"['저 사람은 왜 자꾸 부르는 건가요. 사실상 유치원법 이후에 한 것도 없는 인간인데요.안 그래도 자기 정치하려고 매번 독자목소리 내고 삐걱대더니이 틈을 타서 왜 안 나오나 했네요', '처음 먹으면 맛있는 고추가루맛인데 먹다보면 묘하게 김치 특유의 새콤한 맛도 납니다. 피자랑 잘 어울리고 그냥 콩나물국에 뿌리면 잘 끓인 김치콩나물국 맛이 납니다.vollago', '권성수주심임정엽재판장 김선희 솔직히 소방관들 국가직으로 만든건 문통이 밀어부친거지. 문통과 조국 지지자들때문에 당선된건데 문희상이랑 똑같은 짓을. 아니 더 개같이 놀고 있네요']"
49,즐기다,770,"['지난 2월에 힘들어하시는 글을 봤었는데 이렇게 결론이 나네요.그래도 그때보다 조금은 평온해지신듯 싶어 다행이란 생각이 듭니다.고생 많으셨습니다. 식사 잘 챙겨드세요', '똥간귀신 아 그림을 그리면 딴지 클리앙 페이스북 인스타에 올리고 있어요.열심히 그렸는데 그래도 많은 분들이 봐주셨음 해서요.', '백신수량 결정하는데 일개 공무원 선에서 결정날일이 아닌 것 같은데요. 정은경정총리문재인 라인 타야하는 게 맞지 않나요?']"
50,착하다,770,"['철공소노동자님 코로나 걸려 죽은 사람이 없던가요? 뭔 헛소리는 참. 웃음이 나오네. 50년 넘게 살면서 들은 소리중에 가장 확신에 찬 말이자 사악하고 미련한 소리네.', '친구야.딱 내얘긴줄 알았다. 직장 집만 오가는 인생. 넘 지치고 우울하다. 이렇게 늙어가며 결국은 진짜 사랑한번 못해보고 저세상 가는구나 싶어서.', '쯧 이건 너무 나간거 같은데요 저도 빚 있지만.저런식은.하등 도움이 안 되는데.일부러 그러나.좀 상식적인 걸 하면 안 되나요.?']"
51,칭찬,747,"['이런 말도 안 되는 것에 휘둘리면 끝입니다 이성윤 청장임명이 해야 하는 일이면 강하게 밀어붙여야 합니다 그리고 정치적 중립을 잃은 언론도 빨리 조져야 합니다', '자녀가 다이나믹한 서울을 좋아하는 게 아니라 자녀는 현재 서울 살고 있고원글님이 다이나믹한 서울을 좋아해서 서울에서 살게 될 것 같다 라는 말 같은데요?', '님 이나라 살다보니 차라리 그거 받아들이고 행복하게 사는 게 낫다는 생각도 들어요. 여기 사다리 있을 때나 없을 때나 자살률 행복지수 항상 꼬라박잖아요']"
52,수익,743,"['목수국은 꽃 모양 그대로 색상만 변해서 보기 좋아요.능소화는 한여름에 모든 봄 꽃이 지고 나면 화려하게 피고 오래가요.', '환우시네요. 너무 걱정하지 마세요. 그리고 갑상선 절반 살릴 수 있으면 꼭 살리세요. 씬지로이드 매일 챙겨 먹는 것도 일이거든요ㅠ쾌차하시길 빕니다.', '왜국새끼들임. 세월호 가족들 악마화에 모든 신문방송이 동참했었고요. 평생 절대 못잊을것임.']"
53,추억,734,"['타까페에서 정부와 민주당 대체 잘한일이 뭐냐라고 해서 자료찾고 있는데요. 정부와 민주당 성과 및 업적 정리된 글을 봤었는데 검색으로 못찾겠네요. 자료 아시는분', '오드리 헵번 170잉그리드 버그만 175캐서린 헵번 173그레이스 켈리 170 마를린 먼로 166 클라우디아 카르디날레 168그레타 가르보 170소피아 로렌 174대체로 다 크네요', '한참 c 쓰다가 자바 쓰면 짜증나고 답답할 때가 많습니다. 그런데 그렇게 자바 한참 쓰다가 다시 c 쓰게 되면 또 짜증나고 답답함을 느끼게 되더군요. 역시 적응의 문제 같습니다.']"
54,도리,721,"['김용민은 얼마 전에 더 이상 나꼼수가 아니라 선언했고 선 그었어요원글이 정체가 뭐에요?이낙연 사면론 주장 후 맛간 거 아는 사람은 다 알아요22', '선거법 때문에 누구 뽑아달란 말은 못했지만 뭐 모르는 사람들은 없잖아요? 서울 부산 분들 모두 힘내서 투표합시다', 'pacman님 저도 이게 걸립니다. 당장 3년 정도 서울거주후 추이를 봐도 나쁘지 않을건같아요']"
55,발전,709,"['라크스가 노래도 하는 것을 보고는설마 최종 결전 장면에 라크스가 열심히 노래하는 컬쳐쇼크 기대했는데 본캐가 아니었고 본캐는 점점 근엄 모드로 항상 눈에 힘줘서 실패', '4월 이네요. 정신없이 살다보니 16일이 몇일 안남았네요. 전 16일에 일행들과 기억식에 참석하고자 안산에 가볼려구요. 식장에 못들어가면 그 근처에서 소리 라도 들을 ㅕ구요.', '기레기야 니들은 한 달에 책정된 기사 물량 못 채우면 월급 까냐? 씨벌 개 좃같은 언론 같지 언론이 개쓰레기 같은 기사를 썼구나']"
56,여유,703,"['아버지 사드리는 거라 빡시게 도전했네요.아 구매를 잘못해서 sprint 로 주문되었는데 이건 어짜피 제가 언락해서 드릴 거니까 괜찮을 거 같습니다.음. 아마 좋아하시겠죠.?', '애가 불쌍 글만 읽어도 숨 막힘이런 남편 둔 와이프 특징이다른 사람 답답하게 하소연하고 같이 욕해주면 그땐 또 슬며시 감싸요제 친구가 그러더라는. 듣는 사람만 고구마', '님 벨트 오일류는 그렇긴한데 연식되면 배터리나 인버터나 충전구 인렛이나 소소하게 나옵니다.전기차 저 1년탔고 동호회 눈팅하면 또 나름대로의 고장이 있더라구요.']"
57,신뢰,695,"['wldh 여론형성과정은 매우 잘못되어 있는데 투표로 이어지는 여론 자체는 정확하게 조사되네요포털 확실히 개혁해야 합니다. 그런데 대선전까지 할 수 있을지. 민주당 정말 걱정이네요', '국립국어원은 그냥 축소되어야 합니다.언어는 언중의 것인데 지들 것인 마냥 멋대로 하고 있어요.그냥 언어의 변화를 관찰하는 역할 만 남기고변화를 막거나 하는 권한은 없애야 합니다.', 'yule 님 그땐 몰랐고 지금은 뭘 했는지 아니까 바뀐거죠. 그때 몰랐다 고 지금도 그냥 덮어놓고 모른 척 해야 할까요? 썩은 사과를 그냥 두면 주변에 멀쩡한 사과도 썩습니다.']"
58,반갑다,684,"['.기레기들은 지들이 설치기 좋은 상황이 오니까 올라탄거죠..???뒤늦게 편승한 것이 아니라 기레기들이 시작부터 판을 짰죠.다른 이들은 신문 안 보고 사는줄 아시나 봅니다.', '빨갱이에서 페미로 확장한 듯 합니다. 정부 정책 옹호하면 좌빨 빨갱이 페미. 이런 식으로 커뮤니티에서 조리돌림 당하면 젊은 친구들은 못버티죠.', '저 위에 12 1 130 욕나온다. 너 남자 아니면 니가 불행하니까 못되게 굴고 싶은 거지? 남자가 싫어졌다고 이혼하자 하면 빈손으로 나가야 되니? 그게 싫으면 노예처럼 살아라?']"
59,어울리다,681,"['딸 키우는 아빠의 입장에서 볼 때 말씀하신 상황은 100 엄마일반화해서 부모 잘못입니다.어린애가 움직이는 차 뒤를 따라가며 건드리는 걸 내버려 두고 수다만 떨고 있다니 미친 거죠.', '흠. 진짜 궁금해서 그런데 00년대에도 80년대 시절처럼 대놓고 끌고가서 돈뺐는 경우가 많았나요??학창 시절 안양 시흥 신림이 주 활동지였는데 한번도 겪어본적이 없어서요.90초쯤', '나두 연예인하고 싶다1회당 1억에 어려운 일은 대역쓰고20회면 20억광고들어오고 행사뛰면 순식간에 월급쟁이 평생수익앞으로는 자녀교육 공부시키지 말고 연예인이 최고 직업인거 같아요']"
60,혜택,679,"['은행 진짜 개빡치게 할때 많아요. 지들이 서류 챙겨오라는거 얘기 안해서 휴가 두 번쓰게 만들지 않나. 오라는 시간에 찾아갔더니 점심 먹고 있질 않나.', '꿈꾸는코끼리 동의합니다 진짜 민주당은 이왕 이렇게 된거 개혁 드라이브 제대로 걸고 저 쥐새끼들 잘 감시 하길 바랄 뿐입니다', '피해자라고 무조건 우기면 피해자가 되는 거임?증거가 없는데?동영상을 봐서는 박원순 시장이 오히려 성추행 피해자로 보임.박영준 성추행 조작보니 쎄하던데?김재련씨는 요즘 뭐하시나.']"
61,개선,671,"['그리고 그 부동산을 언론이 부추긴 것도 사실이죠.결국 lh특별법 및 이해충돌 방지법과 각종 부동산 조치와 함께언론개혁법도 함께 해야 합니다.', '그걸 왜 말씀하셨어요. 어디로 간다 이런 거 면담깉은거 할땐 말씀하시면 안 됩니다. 퇴사 인사할 때나 주위에 알려주거나 말거나 하셔야죠.', '흡혈귀왕님 총선때 코로나 방역때문에 좋은 뉴스가 많이 나왔어요 그 당시 뉴스를 떠 올려 보세요. 지금과 같지 않았습니다.포탈 기준으로요']"
62,도와주다,598,"['엠팍이야 그렇지만 루리웹이랑 뽐뿌는 아직도 멀었어요. 원래 시끄러운게 크게 보여서 그렇지 루리웹이랑 뽐뿌도 여전히 싸우는 중이고 보배랑 클리앙은 아무리 봐도 철벽일겁니다.', '제발 부디 여기 대깨들 내년 대선까지 계속 까불어주길 대깨들이 계속 까불수록 내년 대선 정권은 바뀌게 되니깐요민주당의 진정한 엑스맨이 대깨들', '우주시민님 정의니 역사니 이야기는 말하는 도중 대놓고 하품하길래 안 합니다']"
63,이득,597,"['결정을 내릴 때 잘 모르겠으면설문조사라도 하라고 하면 되잖아요.민주당 지지자들이 원하는 게 뭔지 그것처럼 쉬운 방법이 어딨어요', '2030대에게 페미정책 부동산 정책실패 조합응 최악으로 꼽히죠 부동산은 세계흐름이 어땋든간에 사람들 그런 거 안보잔아요솔직히 무능보다는 20 30대가 보기에 개빡치는 정책을 편거죠', '잘 모르면 아예 하지 마세요.그냥 익숙한 주식 하시는 게꼭 하실거면 메이저 위주로업비트에서 소액만 해보세요.바이낸스 거래소는 경험이 있어야함.준비물']"
64,호의,546,"['이유야 어떻던 젊은이들은 인구줄어드는 방향으로 자의반 타의반으로 가는 거고.우리 사회는 그걸 받아들이고 반성하면서 살아야죠.', '선생님께서는 오늘 하루 동안에 10개가 넘는 글을 쓰셨습니다. 그렇다고 아무도 114님을 봇이라고 안하잖아요.', '그리고 원글님그러니까 끼리끼리 결혼하라고 하는 거죠나 여유 있다고 없는집 남자랑 사랑해서 결혼하면 시모는 본인아들 잘난줄 알고 윗댓처럼 저래요염치x 상식인이 범접할 수 없는 사고임']"
