,neg_words,count,documents
84,거르다,49,"['n 그러게요 답변이 이미 원하는 답을 말하고 있던데 그리고 국민소통 리서치 이거 중복 답변은 어떻게 걸러지는 걸까요? 한 사람이 반복 답변해도 어떻게 거를 방법이 없어 보이는데요', 'n 이재명이건 이낙연이건 관심없고 다만 당원게시판은 본인 확인 확실하게 해서 다중 계정 사용자나 부정한 방식을 사용해 당게를 어지럽히는 자들은 거를 수 있으면 좋겠네요.', 'n 어헛 반대 28개봐 사이언스 지적질 당했으니 계정 더 동윈해서 반대 숫자를 올리려나 저들을 걸러내지 못하면 민주당 더 깝깝해져요 큰일임']"
85,아쉽다,48,"['n 부도덕이란 개들이 짖어도 n시대정신이라는 기차는 달립니다 nn가는 밤이 아쉬워 떨어지는 별을 보며 n목에 피가 날 때까지 짖어보세요 nn그래도 새벽은 오고요 n또 동은 틉니다.', 'n 이낙연 이재명 이름만 바꾸면 정확한 표현인데 아쉽네요 n그리고 찢계 님들이 오해하시는 게 있는데요 정체성이 어딘지도 모르는 후보 민주당으로 나왔다 고 뽑을 생각없습니다.', 'n 이제 와서 하는 말이지만 7번 밀어 줘서 고마워요. n두 표밖에 없어 아쉬웠는데 느그들이 김영배 최고까지 당선시켜줄 거라고 는 상상도 못랬어요. d']"
86,불안,47,"['n 도담 삼국지천하n부러운거니?불안한거니?n부들부들 n삼국지천하n피카소 보러가서 쑈하는 거 그런 게 시간 아까운 거야n불쌍한게 일요일까지 나대네 n니 글 속에 불안함이 피어나고요', 'n 우리 찢파리님들 n댓마리 총출동 떼로모여 겨들어 오시는 것뵈니n많이 불안한가벼 n이제 시작인디느그지사님은 넘흐 n일찍 샴펜을 터뜨리고 질알을 하셨으리. n애석하데이 n', 'n 디어문 박스떼기 준비 중인거 아닐까요n그냥 곱게 물러갈 인간이 아니고n그 세력이 투자한게 있을 텐데 그걸 그냥 날릴리도 없고n불안불안합니다']"
87,지우다,43,"['n 내 글에 이런 식으로 댓글 달면 당신이 괜찮을거라 생각하나봐요? 모욕죄로 고소하기 전에 욕 지우세요 천박하군요 이재명 지지자글은 다 이런 식이죠 일베들과 별반 차이도 없구요n', 'n 조회수 대비 반대클릭보니 딱봐도 여기서 활동하는 사람들60 가 세작이네요. 이런글 매일같이 쓰고 지우는데 끝이없이 나옵니다 좀비떼들같은 국찜당 세작들 넘 많아요', 'n 이재명씨n김부선씨와 불륜소송 승소하시면 이 글 지울게요 nn무상불륜 양아치 홍준표 발언 인용씨 n무상 불륜하고 싶으시면 인덕원 캬바레나 가서 죽치고 계세요.']"
88,우기다,42,"['n 하여튼 이 당은 정신 나간자들의 많아n똥을 먹어도 밥을 먹었다 고 우기는 당원들n정신 차리세요n그러니 민주당 대통령이나 의원이니 당원이니 다 정신 빠져다고 하는 것이 아닙니까', 'n 그리 빡빡우기면 찢파리들 좀 위로가 되냐? n느그지사는 시방 속이 타들어가는 것 같은디n생각없는 것들은 이러구 노냐?n우짜면 문파한테 엥기보나 노심초사 n정신차렷n', 'n 네? 180석 얻고 개혁 미적지근 했던 게 이해찬 당대표 시절인데요? 오히려 정부 당 협칩가 잘됐던 시기가 이낙연 대표 시절이구요 여기서 우기 시면 안 됩니다']"
89,저주,41,"['n 서울대 스누라이프 게시판에서 조국을 저주하듯 n민주당 게시판에서 이재명을 저주하네요', 'n 제 주변에도 1차 보편 지급때 좋아 진뒤 희망 보다가 2차 부터 좌절 하고 이낙연 위원장이라면 혐오를 넘어서 저주를 하더군요 힘내시고 그래도 또 살어가야 하는 거니깐요', 'n 그냥 나라 망하고 코로나 왕창 퍼져라 하는 조중동보다 더한 똥파리들이 다n국짐당 놈들보다 더 악질들인 똥파리들에게 저주가 있을지 모르겠느냐?']"
90,욕심,41,"['n 본인의 욕심과 이해를 위해 민주당을 분열시키는 자는 제거가 마땅한 법 사람 고쳐쓰는 거 아니고 가려 쓰는 거임 민주당과 맞지 않은 행동과 정신이면 나가서 창당해라', 'n 욕심만 드글드글하고 나라 위한 마음 하나 없는 민주당 내부총질 수장 대표로 만들려고 당원들이 당비내고 민주당에 있는줄 아나 당대표는 당원들이 뽑는게 당연합니드', 'n 그럼 쪽바로하라고 해n그럼 누가뭐라냐 ?n왜 여태 당대표 못해먹었는지 알만하잖냐 n욕심이 모가지까지 차기만 한것들이 뭐래n일구이언까지 하는지 함보자 그래 n']"
91,구라,40,"['n 문프 지키겠다는 말이 임팩트가 쎄긴쎘구나 너네는 그런 말도 못하잖아? 척이라도 해봐 어디 항상 보면 문프 정책에 반기만 들고 나오면서 구라같은 소리 하고 있네 작성자 계륵', 'n 거짓말꾼 인성 쓰레기.nn모라토리엄 구라치다 회계사 형님한테 걸려 한소리듣고 눈돌아가 형님과 형수 조카 괴롭히고 가족들도 합세해 패륜짓한 콩가루집안 만든 장본인.', 'n 못산다 앓는 소리 했다 nn잘버는척 했다nn입만 벌리면 생쇼에 구라인 너만큼 재밌는 물건이 또 있을라고?nn요새 통 안 올려서 심심하던디n분발해라nn찢구데기야 n']"
92,미루다,39,"['n 개혁할 의지가 없는 사람들만 골라서 지지하는 수준. 협치 개혁 다음 대통령에게 미루자 다음에 국짐당이 정권 잡으면? 조국사태 국민께 사죄 이런 무기력 무의지 의원만 골라 골라', 'n 친일청산도 제대로 못한 한국이라는 나라를 생각하자구요.n제대로 된 민족정기를 세우고 우리 민족의 자긍심을 다시 되찾기 위해 논어맹자 윤리는 우선순위를 조금 뒤로 미루자구요.', 'n 이재명은 두고가야 합니다.n아니 내보내야 합니다.n그 아랫것들이 한미훈련도 미뤄야 한다 고 앙알댑니다.n안보관 가지고 시비 걸리게 생겼습니다.n싹 쫓아내야 하겠습니다.']"
93,탈퇴,38,"['n 헛소리좀하지 말고 당원탈퇴해라 니들진자게시판애서 죽치고 이쟈명이재명거리는거 도저히못봐주겠다.n이낙연이든 이재명이든 경선에 따라 당선되면 되는 걸n맨날 도배질을 하네', 'n 이해찬이 싫어 탈퇴하고 이낙연 대표때 트루애당러로 복귀했습니디만. 송영길이 대표되고 빡친 사람 중에 하나요. 이재명을 증오하는 건 기본 옵션이오', 'n 탈퇴는 신중해야 헙니다. 이럴수록 더 가입으로 지지자들의 힘을 보입시다. 속상하면 당비를 깎는 것으로 위안 삼는 것도 좋을 듯요']"
94,시끄럽다,38,"['n 공감합니다. 권리당 원들 중 이천파는 당게 시끄럽게 해서 문재인 대통령님 위태하게 하고 정치 혐오감 심어주는 짓을 멈추고 뜻 맞는 사람들끼리 좀 나가줬으면 좋겠어요.', 'n 동감 김진표 이낙연 은 처음부터 민주당과는 어울리는 사람들이 아님 자유 시장 신봉자들이고 내각제 지지자들 국짐에 가셔야 하실분들이 민주당에 계시니 시끄러운거임', 'n 당연합니다n중도층을 흡수할 후보는 이낙연대표n시끄럽고 부연설명이 많이 필요한 복잡한 후보는n안됩니다.n국민 정서가 그래요']"
95,괴롭히다,38,"['n 누가 진심 대한민국 대표하는n대통령인지 보세요n더 이상 대통령 괴롭히지말고n민주당서 .대표 바뀠다고n청와대 들이받지 말고n선거 지고 싶다 고 대 놓고 n.난리야난리.n', 'n 거짓말꾼 인성 쓰레기.nn모라토리엄 구라치다 회계사 형님한테 걸려 한소리듣고 눈돌아가 형님과 형수 조카 괴롭히고 가족들도 합세해 패륜짓한 콩가루집안 만든 장본인.', 'n 윤호중이 그랬다구요? 새로운 당대표 뽑히기전까지 입법으로 국민과 정부를 괴롭히려는 목적이 뚜렷해보이네요 당선되고 이재명 만났다더니 쓰레기짓합니다']"
96,폭력,38,"['n 욕이 폭력 시작 입니다. 욕부터 시작해 폭력쓰고 범죄까지 가죠.욕 배설 하는 사람이 인격이 좋을리가요? 인품 있는 사람이 욕 하는 거 본 적 없습니다.', 'n 김경수에게 폭력행사한 이재명 지지자n이낙연에게 폭력행사한 이재명 지지자n강성 지지자는 문파가 아니라 이재명 지자자들이 다', 'n 이해찬 책임지고 물러나라n민주당 당원은 압도적으로 이낙연 의원님을 지지한다n욕하고 폭력 쓰고 거짓말 하는 종자는 싹을 잘라야 한다n']"
97,속이다,38,"['n 대통령 이미 됐네n왜 부들부들n난 이재명 안 뽑는다 n대통령님 지지자 빼고 국힘당 지지자 빼고n당선 되겠나n산수만 해 봐도 다 아는 걸n다른 사람은 속여도 자신은 못 속임n', 'n 이재명 패거리의 lh 사건이 패배원인이라고 요n재난 지원금 선별지급이 보편지급보다 훨씬 더 찬성비율이 높았습니다. 인터넷 찾아보면 1초면 나오는걸 속이려 드십니까??', 'n 이 나라에는 불가촉천민 계층이 있어.n일베와 찢베.n이 나라에 신분제가 확고해져야 함.n피는 못 속이거든.n천한 것들이 주제 파악을 못하고 하늘 높은 줄을 몰라요.']"
98,오해,37,"['n 화나는 심정은 이해하고 같은 마음이지만 초선족이란 말은 안쓰셨으면 합니다. 중국 교포들 비하로 오해돼 비판받을 수 있어요.국힘당이랑 같은 수준일 순 없잔아요 민주당 원은요.', 'n 이낙연 이재명 이름만 바꾸면 정확한 표현인데 아쉽네요 n그리고 찢계 님들이 오해하시는 게 있는데요 정체성이 어딘지도 모르는 후보 민주당으로 나왔다 고 뽑을 생각없습니다.', 'n 메이데이에 탄생하여 인터내셔널을 외치는 n누가 들으면 정통좌파인줄 오해하겠어요n현실은 그저 뜨내기 양아치 갈곳없는 구좌파 대연합인데요n거기에 업자도 붙었을거고']"
99,놀리다,37,"['n 민주당 가면을 쓴 국짐당n근데 그 가면 덕분에 국회의원 되었네n근데 지가 잘나서 된줄알고n지금 열심히 열입 놀리네n개검 비호하면서n검찰개혁 저지 최전방에서', 'n 교할한 새 ㅣ가 안와서 얼마나 다행n더러운것 피해서 다닐려니 참 할짓이n하루라도 저 꼬라지 빨리 안볼 수 있기를.n니가 어디서 감히 세치혀를 놀려n', 'n 이낙연대표님n6개월간n400개 넘는 입법 처리n공부나 하고 입 쳐 놀 려 라.n이해찬 2년 동안 60여개 처리 했다.']"
100,불법,37,"['n 거기에 김남국 58억2020.12 38억2021.04 20억n김소영 63억9천.말 잘들으면 팡팡 퍼주고n불법 밝히라는 신정현은 몽땅 삭감하고 0원n이게 이재명의 보복 정치다', 'n 이낙연 여편네 불법 위장전입n이낙연 부모 불법 묘지 조성nn이런눔을 대선후보하고 할 수 있겠습니까.nn칠성기도.백일기도 아무리 해봐라.n죽은 자식 부라알 만지는 꼴이다.n', 'n 이낙연 여편네 불법 위장전입n이낙연 부모 불법 묘지 조성nn이런눔을 대선후보하고 할 수 있겠습니까.nn칠성기도.백일기도 아무리 해봐라.n죽은 자식 부라알 만지는 꼴이다.']"
101,급하다,35,"['n 그러게요 조국님 탓할 때는 언제고n급하다 고 조국님 파는게 사람인지. nn민평련계들이 젤 앞장서 조국탓 하면서n민평령계 윤은혜야 n왜 조국님 자녀만 들쑤시냐n국짐당도 조사해라n', 'n 아주 끈끈하네요 이 세 양반들nn이재명 좌장에 종교인 과세 완화법 발의해서 급하게 통과시킨 정성호n검찰개혁 번번이 막는 조웅천n윤석여리 원칙적으로 일 잘했단 이제명이n', 'n 측근을 통해 lh 비리 터뜨린 이재명 지사가 해야지 . 박영선 후보 지지율 흐름도를 보면 lh 비리 터뜨린 시점부터 급하강해서 결국 패배 했거든요.']"
102,충격,35,"['n 누구의 잘잘못을 떠나 전 정치적 토론의 장이 궁금했었습니다. 아고라에서만 눈팅만 하던 때도 있었기에.n제 상상과 너무 달라 그저 충격일뿐이죠. 너무 어리숙하게만 살아왔나봅니다.', 'n 간만에 당게들왔다가 충격먹고 갑니다. 어쩌다 당게가 이렇게 됐는지n아직도 정신못차린인간들인지 아님 당게상주하는 쁘락치인지 모르겠지만 정신차릴려면 아직 먼것같네요', 'n 이재명 추문을 잘 모르는 국민들이 경선 이후 쏟아져 나오는 각종 지저분한 과거 행적을 알게 된 후 충격이 클까봐 걱정입니다.']"
103,그만두다,34,"['n 계속 자제하지 이딴 말도 안 되는 글 쓸거면.이낙연의원이 왜 그만두냐? 어디에 점있고 구강성. 교 잘한다는 그 인간이 그만둬야지.', 'n 경기도청 근무하는 사람들은 지금은 입 다물고 있겠지만 무상연애 검사사칭 음주운전 논물표절 이재명에 도지사 그만두면 놀라운 사실이 365일 나올듯 해요nn아수라2 개봉박두', 'n 이재명이 왜?니가야 합니까? 이번 보선 패배를 책임지고 이낙연의원이 사퇴해야죠n이낙연의원이 당대표 된뒤로 제대로 되는 일하나도 없습니다n이정도로 무능하다면 그만둬야죠']"
104,위기,34,"['n 그래서 양정철 만나 가지고 청와대와 아무런 사전 교감없이 뜬금 없는 이명박 박근혜 사면건의 발언으로 문통을 위기에 빠뜨리 셨어요 n문통 뒤통수 치는게 의리냐 아', 'n 공감합니다. 민주당이 개혁을 해내지 못할 때가 위기입니다. 180석을 만든 시민의 염원 개혁입법 속도내야 합니다. 법사위원장은 정청래 개혁입법 완수해주십시오.', 'n 이재명 이해찬 민평련은 악마들인가n대통령님과 이낙연의원님을 위기에 빠트리고자n서슴없이 lh터트리는 양심도 없고 악랄한 무리들n민주당에서 썩 꺼져라']"
105,부럽다,33,"['n 도담 삼국지천하n부러운거니?불안한거니?n부들부들 n삼국지천하n피카소 보러가서 쑈하는 거 그런 게 시간 아까운 거야n불쌍한게 일요일까지 나대네 n니 글 속에 불안함이 피어나고요', 'n 337은 일제의 잔재라고 합니다n아무리 114가 부러웠어도 그렇지n그걸 따라 합니까?n니들 창의성 없는 건 애시당초 알았지만n일제의 잔재를 이용하는 건 너무 나갔네요 n', 'n 당신도 혹시 dearmoon 이신지요?nn실트가 그리 부러웠으면 부러웠다고 하시지n치졸하게 이게 뭔 장난이십니까?nn하시는 짓이 딱 이재명 지지자답네요']"
106,음모,33,"['n 거기다 초선 난동을 이낙연이 시킨걸로 n몰아가는 음모를 또 꾸미고 있더라고요.n하루도 쉬지 않고 뭔가를 열심히 꾸미네요.n그래봤자 너는 안 된다. 이 천하의 물닭같은 도른자야', 'n 본인이 한 말이 부메랑이 되어n돌아오는 건데 무슨 음모?n연간 이십만원n월 16600 기본 소득으로n등 따시고 배부르게 사시겠어요 님은?n그걸론 치킨도 못 사먹는데n', 'n 털보 딸랑이를 법사위? 음모론자 돈 긁는 털보 시다바리를? 정청래는 대한민국 국회의원으로 품위를 지키시오. 너절한 움모론자아래 아양 떨지 말고.']"
107,벗어나다,33,"['n 똥파리들과 루저들의 공통점은 매사 잘되면 자기탓 못되면 남탓이죠.nn몇달 전부터 선거지면 이재명탓으로 돌릴거라는거 예견햇엇는데 nn한치의 예상을 못벗어나네요', 'n 유시민이 이재명의 멘토라는 이야기가 있어서 설마 했는데 이번에 믿게 됐어요. 실망입니다. 이재명이 총리 시켜준대요? 역시 유촉새에서 벗어나지 못하는 군요.', 'n 저도 상식이 통하는 민주당이 되길 바랍니다. 민주적으로 당원들의 이야기에 귀를 기울이고 상식에서 벗어나는 디어문같은 사람은 원팀이 아니니 빨리 버리고.']"
108,겁나다,33,"['n 맞아요 딱 정동영 대선 나올 때랑 같을겁나다. 주위 중도층도 민주당 몇몇 분들 때문에 거부감있다고 얘기 많이 들어요. 문대통령 신뢰 때문에 이번에 고민하다 박영선 찍었다 고.', 'n 풉 찢끄레기들은 선동을 해도 어쩜 표나게. 니네 뺨이 브풀어오르겠지. 정도만 걷는 사람들은 겁날게 없거든. 지네들이 구린게 있으니깐 이런 식으로 나오는 거지 찢끄레기들', 'n 국힘이 겁나서 우리당 내 대선지지율 1위를n폄하하시는 건 바람직하지 않은 거 같습니다nn이재명 지사님보다 대선지지율이 낮은 사람을 내세우면n국힘에서 좋아하겠지요']"
109,눈물,32,"['n 사면 발언에 대한 행간이 제대로 읽혀지는군요.n이낙연 총리님 최측근이신 분까지 떠나보내시고 그 아품 가슴 오로지 홀로 가슴에 묻고 얼마나 아프시고 힘드실지n눈물이 납니다.', 'n 잃어가는 중인 사람은 조국밖에 없고 나머지 3명은 모르겟는데요 민주당 것들아 조국 살려내라 조국 좀 살려라 조국 좀 살려주세요 눈물이 나서 견딜 수가 없다', 'n 구구절절 공감합니다. 이렇게 의리가 파리 똥만큼도 없는 사람들 위해서 인생 갈아 가며 선거 운동하신 이니와 여니가 안쓰러워 눈물이 납니다.']"
110,열폭,31,"['n 그러게요n티라도 안내면 어디 뿔이라도 난답니까.n어디 방구석에서 딴 아이디로 부들대는 디어문도 떠오르고.n오늘까지 바들바들. n열폭하는 수준이 조선일보랑 형님 아우하겠어요', 'n 왜 혼자 열폭하고 있지?n아무리 생각해도 이재명이 대통령 후보 안될 것 같아서?n이재명은 안돼요 깜이 아니라고n', 'n 엄중하면 얼마나 고상하니 쌍욕하는 더러운 입을 가진 이재명 지지자들 이 지점에 열폭있구만']"
111,상처,30,"['n 당 이름 다시 확인했습니다. 국민의 힘이 아니고 민주당 이라니. 어째 점점 비슷해 지는 것 같습니다. 동생분 상처 받으신 마음에 심심한 위로를 전합니다. 마음이 아프네요 정말.', 'n 저 나이 먹도록 본인 상처나 열등감 하나 다스리지 못하고n저리도 천박하고 음흉하게 내보이는 건n그냥 인간이 못된 겁니다. 앞으로도 될 가능성 없고요.', 'n 검찰개혁의 선봉장 n조국에게 마음의 빚이 없다n지지자들 마음에 상처주는 말을 하는 데 n품격이요?']"
112,흘리다,30,"['n 조국장관님 가족들은 모든 걸 걸고 싸워 피흘리는 중인데 당신들 민주당 국회의원이란자들은 그동안 한게 뮈가있어서 이런파렴치한 짓거리를 한 단말입니까?', 'n 선거 전에 헛소리만 질러대던 느그찢은 잘했고 피땜흘리며 선거운동하신 이낙연의원님이 뭐어째? 야야 팩트를 가져와 이야기해 머리에 돌만 넣어놨나.', 'n 똥볼 차고 있죠. n20대 남성 유권자 매운맛이 안느껴졌나 봅니다. n10대 남자애들이 칼을 갈고 있다는 말 농담으로 흘려들으면 안 될텐데.']"
113,분탕,30,"['n 민주당 분탕러 작세들아 니들 놀던데로.가거라 이간계는 안통한다 민주당은 이재명으로 뭉쳐야산다 보걸선거에서 심판받고도 정신못차리면 당원들의 심판을 받는다.', 'n 아니 이재명이든 이낙연이든 어느쪽 지지하고 있는지 언급도 안했는데 그냥 비추가 박히네? nn민주당을 분열시키려는 분탕종자들은 분발해야 할 것 이야', 'n 더불어민주당 분탕종자 이재명을 감싼 n이해찬이 당적 버리고 나가야지nn이해찬이 당대표하면서 당 정 청에 피해만 주고 당원들 화병 생기게 했지']"
114,불만,30,"['n 중앙위가 뽑던 말던 관심 있는 당원 자체가 없단다 정신은 니나 좀 챙겨라 니들 떵파리들이 원하는 데로 민주당 개판 되가는구만 뭐가 불만인데 ??', 'n 조석 저는 쓰는 사람들 다 제명해야 한다는 의견인데 불만인가요? 일베 용어니까 쓰는 사람들 다 제재하자구요 이해못하세요?', 'n 한심한 댓글이나 달고 있으니 똥파리소리 듣는거고nn이에 불만은 없어야 할 것임. nn나이값 하고 삽시다. 네?']"
115,한숨,30,"['n 송대표 당선되고 나서 드는생각이n 언론개혁 더 늦춰질 것 같다는.n자기정치 하려면 쓰레기 언론도 필요하지 않을까요?n할일도 많은데 당대표가 저러니n한숨이 절로 나옵니다.', 'n 어휴 뼈는 으스러질지언정 똥파리는 못잃어. 진짜 한숨 나오네요. 이런 인간들이 민주당 이라니.진짜 사회에서는 말도 안섞을 인간들이랑 게시판 같이 쓰자니 한숨나오네요.', 'n 양아치 쓰레기인줄 진작에 알았지만 새로운 사실을 접할 때마다 한숨이 나오네요. 전국에 알려서 국민들이 이재명의 본모습을 알아야 할 텐데 너무 늦을까 걱정입니다.']"
116,손해,29,"['n 이렇게 작정하고 잠입해서xa0대놓고xa0의도를 드러내며xa0n패악질xa0부리는 것들은xa0무시가 답이죠 n감정적으로 대응하면 손해에요n그러려고xa0잠입한 거라', 'n 초선들이 주제넘지 뭡니까.해야 할일 안한 지들도 잘못 많은데 개혁입법이나 하거라 이해충돌법 징벌적손해배상제 해야 할 일이 쌓였다. 이럴 시간이 없단 말이다.', 'n 이재명 하나로 당과 대통령이 국민이 나라가 손해보는 게 한두가지가 아닙니다. 특히 재조산하 수준의 개혁의 역사를 발목 잡는 것이 제일 용서가 안됩니다.']"
117,무너지다,29,"['n 코로나시국에 경제 활성화 하느라 쓰인 돈이자나요?n다 무너지고 쓰러져야 돈써야된다 고 말하는 건 아니시죠? 그리고 한경껄 보신거 같은데 거기 재대로 된 경제지 맞나요?', 'n 문재인 시즌2로 이어지는 이낙연 없이는 민주당 바로 무너질꺼에요.노무현과 문재인이라는 그 구심점 때문에 민주당이n여태까지 버틴거지.에휴.', 'n 언론이 만들어낸 실체없는 지지율이죠 nn몇년간 매해 국민세금을 몇백억씩 자기치적n홍보비로 써가며 만들어낸 허상n무너지는 건 한 순간 n']"
118,지치다,29,"['n 이재명은 악귀 그래서 스스로는 절대로 물러나지 않습니다. 대부분 국민들은 자극적인 선동에 넘어갑니다. 그나마 깨어있는 당원들이 지치지 말고 끝까지 이재명을 몰아내야 합니다.', 'n 쯧. 민주당의 앞날이 보이네. 이재명 이낙연 분 리하면서 민주당은 나락의 끝. 골국 저들이 또 승리하겠다. 이러면 민주덩 고정지지자들 지친다. 고마해라', 'n 떵파리 답게 잘 하고 있다 딱지금 처럼 1년만 꼭 부탁 한다 1일 1글 이재명 한테 큰 도움 되 지치지 말고 1년만 계속 해주라 화팅']"
119,약점,29,"['n 아들 병역면제 문제 부각되어 본선탈락 연거푸 나왔던 이회창 전 한나라당 대표님은 약점도 아니 죠.n국민들께서 냉정하게 대응할 것으로 믿습니다n그렇기에 민주당 탈당이 정답임', 'n 본선필패 후보. 언론이 왜 띄워주지.만약 본선 나가면 약점이 가장 많은 후보. 아마 조국 이상의 언론의 파상공격이 있을 거고 검찰에서 술술 확보자료 풀겠지.', 'n 이재명이 대통령 후보로 윤석렬과 n공개 토론에서 붙으면 nn검찰에 약점잡힌게 많아서 n입 한번 벙긋 못하고 개쳐발리다 n정권 내준다에 500원 겁니다.']"
120,실수,29,"['n 이재명의 추문들은 한 번 실수로 생긴 것이 아니라 그자의 인격이 부족해서 쌓이고 쌓인 것들입니다. 여기 당원들이 거론해온 그자의 흠결들을 한번 이라도 읽어보고 편들어주세요.', 'n 아이고 따져보면 다들 허물있는 말실수는 있지요.n민주화운동과 노동운동을 거치며.nn노무현이 힘들때 자진수행비서를 했던 사람입니다.nn우리 정말 민주당을 위해서 고민하죠.', 'n 이재명에 제일 큰 실수가 그 뒷 지지자들에n졸렬한 치졸함 야비함 양x치 비열함 옹졸함 위아래 없는 호로dog자식 사가지 이런 행태를 보니 이재명 더럽히는거 아나몰라.']"
121,후회,28,"['n 최소한 우리 갈라치기는 하지 맙시다 부모자식이 싸운다고 연끊고 나가면 그게 가족입니까 치고박고 싸우더라도 안에서 싸워서 결론 냅시다 화나는맘 아는데 후회할일은 하지 맙시다', 'n 이재명 지지자들에게 부탁드립니다 그는 제2의 이명박 입니다.n또 속고 후회하시렵니까?n한번으로 족하면 안 됩니까?n그냥 알겠는데 왜 모를까요.n안타까워서 주절거려 봅니다.', 'n 제정신 아닌 분들이 일베처럼 행동하는 게 하루 이틀 일이 아닙니다. nn눈앞에 안보인다 고 이렇게 싸지르는 분들은 후회할 날이 올거라 봅니다. n그렇죠??n']"
122,같잖다,28,"['n 아니 법사위원장 자리가 재선 삼선 선수로 돌려먹기나 하는 자리같아 보여요?n정청래 하마평도 같잖은데 뭐요? 우상호요? n진짜 당 꼬라지 뭣같이 돌아가네. 짜증나게.', 'n 이 같잖은 글 쓰고 얼마나 뿌듯했을까 완전 웃기네 자기딴엔 엄청 통찰력있다 생각했겠지 웃겨서 화도 안 나네 송영길 대표님 이런 막말하는 당원 징계하실거죠?', 'n 일베하세요?수박?n일베들이 쓰는 말인데?n그리고 응징? n니가 뭔데? 누가 누굴 응징해?n같잖아서n일베용어나 써 재끼고 뇌는 어디다 맡겨 놨는지 n']"
123,고통,28,"['n 한강 정민군사건 부터 우리가 할 수 있는 하나부터 만들어 갑시다nn진정한 민주당 이라면 고통받는 우리 이웃들을 외면하지 맙시다', 'n 조국장과님만희생했고 여전히 고통받고계시죠.추미애와정청래는친목질과본인을 위해서만.추미애는이재명을 위해.정청래는기머준을위해.', 'n 고통 받고 있는 조국 가족 보면서 저런 말을 할 수 있다 니. 사람인가 싶네요. 너무 화가 납니다.']"
124,피해,27,"['n 더불어민주당 분탕종자 이재명을 감싼 n이해찬이 당적 버리고 나가야지nn이해찬이 당대표하면서 당 정 청에 피해만 주고 당원들 화병 생기게 했지', 'n 피해 머시깽이 진짜 성폭행한 놈은 구치소에서 잘먹고 잘산다는 데 갸는 그놈한테는 분노 1도 없는 모냥임. 만만한 사람한테만 분노옷', 'n 전신갑수씨 제발 좋은 말 바른 말 사용합시다. 지금 당신이 하는 행동은 민주당에 엄청난 피해를 주는 반당행위입니다.']"
125,약하다,26,"['n 약하긴 하더라구요.n검찰 사법 언론 개혁 해야 하는데 민주당 내엔 적폐와 한 몸인 자가 있어 그 따까리들과 훼방을 놓으니 제대로 밀어 부치질 못하네요. 경기 성남 아수라', 'n 해결책이 있습니다 계시판을 실명제로 돌리면됩니다 저의 생각으로는 국짐당과 누구의 지원을 받는지 모룰 세작들이 암약하고 있다고 보여집니다 하루라도 빨리 실명제가 필요합니다', 'n 우리나라만 금리 올리라구요?n미국은 이미 2023년도까지 금리 동결하겠다는 연준의장 발표가 있었습니다.미국이 우리 보다 정보가 약해서 저금리 기조를 유지한다고 보십니까']"
126,의회,25,"['n 오늘 도의회 코로나 핑계대고 불참했다 면서요 nn성남시장시절에도 시의회 불참이 대부분n그런데 웃긴건 지 필요할 때는 임시회의?를 열어서 한다는 것', 'n 그러게 말입니다.n미국 의회와 당도 다른 후임 대통령도 인정하는 데n정작 대한민국 국회는 뭐한답니까? 다수당이면 뭐해요n망해가는 일본인들 희망대로 전쟁 이라도 바란답니까?', 'n 전과4범 이재명n수행비서 코로나 핑계로 이재명도 자가격리한다 고 했는데 무슨 꼼수가 있는 듯 해 보여nn오늘 도의회 불참이 갑자기 코로나 핑계n 언론 홍보비 질의때문인가?']"
127,폭행,25,"['n 리쉬. nn이재명 형수쌍욕은 친모폭행 사건 한달 전에 발생했음.n친모폭행 사건도 무혐의로 종결났고.nn근데 당신 발언 이거 박인복씨쪽 명훼인데 캡쳐해서 박인복씨한테 넘겨줄까?n', 'n 형이랑 형수가 어머니를 폭행해서 폐륜들한테 욕 좀 해줬다 고 흉보고 그 어머니 폭행한 형과 형수편을 드는 대깨들은 진짜 일베가 맞다 대깨 폐륜아', 'n 히카님은 전과자잡범조폭불륜폭행 인간을 n지금 지지하는 거죠?n이재명과 결이 같으시니n탈당해서 대통만들던 좋아하던 하세요n민주당 물흐리는 이재명좀 데리고 나가시라구요']"
128,까불다,25,"['n 자기 객관화 안되네요. 의원님 의원님 대우해주니 뵈는게 없나봐요. 일부는 스스로 지역구 쟁취한 것도 아니고 비례인데 참.n대기업 입사해서 까부는 신입사원도 아니고', 'n 민주당초선들 까불대지마라.참고있다.아니면꼴똥당으로 가라민주당에총질하지 말고 여시제.초선5적들. 대통령.이재명으로 뭉쳐라제발.개혁법안처리하라.전남 곡성권리당원', 'n 옹기종기 찢튭에 모디앉아서 n337 박수치고 까불때가 좋았지들? n뇌를 아무데나 맡기지 마로 본인만 힘들어져 n돼지요가 하는 소리는 집어치우고 코잠혀n']"
