,pos_words,count,documents
87,애정,16,"['n 님의 화난 충분히 이해합니다. 저도 같은 심정이니까요.n하지만 당을 애정하는 대통령님을 사랑하는 마음으로 비난말고 애정어린 비판을 하면 어떨까 싶습니다.', 'n 글에서 많이 속상하신 게 느껴지네요n우리당에 대한 애정이 깔려 있기 때문이겠지요nn게시판에 자주 오셔서n건설적이고 합리적인 의견들n많이 올려주셨으면 합니다nn감사합니다', 'n 우리당에 대한 무한애정이n넘치시네요nn어디 사시는진 모르지만n멀지 않으시면n술 한 잔 받아드리고 싶네요nn무조건 응원합니다n구민준님']"
88,믿음,15,"['n 조금 다른 각도에서 보면 국짐당 후보보다 그게 누가되던 민주당 이재명의 해악이 훨씬 더 클거라는 믿음이 있기 때문 아니겠니? 당원들이 왜 그렇게 생각하는지는 한번 생각해보렴.', 'n 뭐래 난 제목만보고 아니라는 증거 내밀줄 알았지 n암것도 없네 아니라는 굳은 믿음만 있는 겨? 정황상 그렇지 않을까? 라는거 정도는 가지고 와야지 이건뭐', 'n 박광온 의원님은 지난번 최고의원 하셨던 분입니다 바른 의원이 시며 목소리 톤이 신뢰와 믿음이 가지요 법사 워원장님으로 딱입니다']"
89,한결같다,15,"['n 정치인 지지자들은 자기가 지지하는 정치인을 닮는다죠.n말투며 행동이며 품격과 인성 등 모든 것을.nn이재명 지지자들은 늘 한결같아요.nn더럽죠 n이재명 닮아서.n', 'n 느그들도 한결같다n개시판n하겟지만.nn이곳 찢충이들은nn한명이 쓰듯n저렇게 쓴다n명예훼손도 회손이래n리쉬.이것도 .n쌍 시옷 안쓰는 찢충이들n느그들 한사람이냐?', 'n 그냥 하던 대로 이재명씨 지지하세요n어디서 고 노무현 대통령님을 파시는지 ?n왜 한결같이 아닌 척 딴소리를 시전하시는지 ?n이재명씨 지지하는 게 부끄러워요 ?']"
90,만족,15,"['n 오렌지당원만 그가 법사위원장 되길 바라지 나머지 당원들은 원하지 않습니다 당원들이 다 원한다 고 말씀하지 마세요. 전 박광온 님 만족하고 잘 됐다고 보는 당원인데요 뭐.', 'n 경제만 살려주면 이명박도 된다던 사람들과 똑같은 이재명 지지자들.nn 당신들은 이재명이 자랑스러운가.n 당신의 미래에 만족을 가져다 줄꺼라 믿음이 가는 가.', 'n 뭘 망쳤다는 건지.당신같은 찢찢이가 망치는게지.민주당 원으로써.경기도민의로써.아주 만족합니다.n뭘 망쳤는지.이런 성의없는 한줄 지껄이지 말고.근거를 내놔.']"
91,혁신,14,"['n 언제까지 적폐청산 타령인가.문재인정권에서 굵직한 기반은 마련했으시.다음은 이낙연정권에서 조용한 혁신과 민생 안정을 다져나가야 한다.n입으로만 싸지르는 사이다 시대는 갔네요', 'n 유튜버뉴스 생각있는 자들은 민주당의 혁신과 개혁을 논하는데 협치를 운운하는 자들을 지지하다니.당신은 민주당 내의 적폐인가.아님 당원의 탈은 쓴 국짐당 당원인가.', 'n 변화와 n혁신을 위해n소중한 한표 부탁드립니다.n3.3.6이 민주당 쇄신의 마지막 기회입니다n']"
92,은혜,14,"['n 문프덕에 뱃지달고 조국덕에 뱃지 단 저 모지리들이 그 은혜도 모르고 등에 칼을 꽂는짓을 하네요.nn이해찬 이재명 패거리들이 그 악의 원흉.', 'n 헛 이건 또 뭔가요n준석이한테 은혜받은 우리 당 의원님의n보고서 형식의 아부인가요', 'n 쉬지말고 보고 들어서 은혜받으시고 교주님 따라 영생을 이루시기를']"
93,이쁘다,14,"['n 거.좀.이쁜 말까진 아니더라도 평상시 사용하는 말을 사용합시다n이재명지사님 일베 출신이라고 그러시더니 지지자분도 닮아가시나.n이재명지사님 얼른 얼른 다 데리고 나가셔요', 'n 전 안떠납니다nn이뻐서 남는거 아닙니다n좋아서 남는거 아닙니다nn그저 내가 떠나면 앗싸 말많은 것 하나 없앴다고 좋아서 어깨춤을 출 누군가가 싫어서 버티렵니다', 'n 썩은 고기인지도 모르고 덥석 문 이 같은 것들 너네는 이용당하는 거야 이쁘게 쓰다 버림 당할걸 모르나.그렇게 안목이 없나?']"
94,강추,13,"['n 이재명 지지자가 양심도 없네nn조국수호 집회때 이재명 무죄 탄원서 받을려고 애썼지nn이재명하고 초선 50명하고 탈당 강추', 'n 유튭에 뇌 의탁한거 티내시나n너님들이나 많이 보든가 말든가 n그저 한심하단 생각뿐n박광온 법사위원장 강추임', 'n 실명제 찬성 똥파리아웃 이어 문이 누구인지 밝혀지면 똥파전부탈당강추 이번 대표 선거는 3 36']"
95,혜택,13,"['n 보편지원하면 임대료는 하늘에서 떨어집니까? n보편지원이라고 구석구석 혜택이 돌아가는 거 아닙니다 n잘되는 곳만 잘되는 거죠', 'n 행복한 나라란n복지 혜택이 잘 정립된 나라.n이낙연님의 생각과 꿈이 이루워지는 나라n신복지 이낙연 정부를 기다려 봅니다.', 'n 발뒤꿈치 각질만도 못한 주제에. n그렇게 지껄일수 있는 거조차 위대한 민주주의 국가에 사는 혜택으로 아시길.']"
96,장점,13,"['n n정의 사회를 구현 하신 두환이형nn가훈 장직을 실천하신 명박이형.nn두 위인의 장점을 합친 걸출한 지도자로 나러를 말아먹을 가능성이 높은n경기도 도지사님.', 'n 맙소사n눈물 훔치던 그찌질이한테요???n문프당대표때 의지가 없는둥 했던 n민평련나부랭이 한테요??n왜요??? 장점하나만 줘봐요', 'n 우와 진정한 사쿠라로 커밍아웃한 친검찰 백혜련요.그래도 백혜련은 민주당 내 숨은 간첩들보단 솔직한게 그래도 장점인가.']"
97,장하다,13,"['n 장하십니다.n우리는 문재인 정부를 지켜내고 찐 민주 전 부를 이어가실 이낙연 의원님을 혼신을 다하여 차기 대통령님으로 만들어야 합니다.', 'n 후원회장하시며 열심히 당선시켰더니 썩을 것들', 'n 일흔이 넘으면.고래장해야 합니다']"
98,안심,13,"['n 저의 지인분들은 이재명이 일은 참 잘하는 것 같다 고 하던데.n야권과 언론을 이미 거쳐왔으므로 오히려 안심입니다 만.n누군 너무 언론에서 다뤄주지 않으니 더 의심스럽던데요?', 'n 허경영이 다 짝둥이라고 입 꾹 하라고 큰 소리치네요 에휴 n부끄러움은 당원 몫ㅠnnn허경영 이재명 기본소득 오세훈 안심소득은 짝퉁 공약내가 원조 heraldcorp.com', 'n 그 누구보다 문정부 정책 기조를 잘 이해하고 계시고nn입법부와 지방정부 중앙정부 등에서 폭넓게 국정을 경험한nn안심하고 믿고 맡길 수 있는 분nn이낙연님을 응원합니다.n']"
99,예쁘다,13,"['n 완전 동감입니다 민주당 너네가 예뻐서가 아닌데 180석 갖고 뭐하냐고요 누가 룰 다 지키면서 매너플레이 하랬냐고요 어차피 룰 안 지키는 사람들 상대해야 되는데', 'n 당게 은어들 보면 그지지자를n분별 할 능력 생깁니다n예쁘고 가지런한 우리말.n학대하지 마세요.n글.말.사용할땐 신중하게n어른답게.민주당 당원답게n사용합시다n', 'n 진짜 이 배은망덕한 초선따리들이 지들이n잘나고 예뻐서 뽑아준줄 알아요 n문대통령 덕에 금뱃지 한번 달아보게 된 건데n오히려 은인 뒤통수를 치고 있네요']"
100,아름답다,13,"['n 아름답다nn아름다운 분들과 함께 만들어 가는 아름다운 세상n이거면 충분하지 않을까요?nnn입에 담기도 싫은 어떤 놈과는 단 하루도 같이 숨쉬기조차 역겹고요', 'n 탈당하시고 신당만들어 n이재명 대권주자하고n김어준국회의원 출마시키면 되겠네요.n그 아름다운 세상 놔두고n왜 민주당에서 밍기적대며 욕 먹을까.', 'n 민주당이 언제 아름다웠던적이 있다고? nn문대통령 덕에 그나마 사람 모양새 갖추려나 했더니 이재명 때문에 다시 똥통 되고 있는 마당에??']"
101,설레다,13,"['n 아니 그럴일은 없으니 설레발 치지 말고 이재명이 민주당 대선주자로 나선 상황이면 정권이 이미 넘어가 있겠지 n온나라가 이재명과 김혜경의 욕설을 안들어본 사람은 없을걸 아마', 'n 격하게 공감합니다.n조국n추미애n정청래n이성윤n지금의 민주당 지도부는 이름만 들어도 설레는 이분들을 경쟁상대로 견제하는 듯 합니다.n민주당 지도부 정신차리세요', 'n 전과4범 설레발로 사는 이죄명n형수 보확찢 형님쌍욕의 파렴치범n이게 무슨 대한민국 수치입니다']"
102,도리,13,"['n 찢파리들아n걍 질알하지 말고 이순간을 즐겨n알사람은 알고 있는 느그지지율 n오리지널이 5여 곧 처맞을것들이 n그때 니글이 도리졸림 당혀. n찢파리들 주말 잘보내 n', 'n 이재명 정계은퇴하는 게 도리라고 생각합니다. n김구 김대중 노무현 문재인 이낙연의길이 민주당의 길이고 국민을 살리는 길입니다.', 'n 늦었지만 지금이라도 정중히 사죄바람. 조국님 가족들께도 민주당 원들께도요.n그게 최소한의 도리에요.']"
103,반하다,12,"['n 이낙연대표는 총 480건의 안건을 처리하고 당정청관계도 최고로 이끔 그것에 반해 이해찬대표는 임기2년간 고작 30건의 안건처리 비교가 안돼죠n', 'n 아직도 반문 친문 찾고 있네.n이런 부류때문에 당원이 고립되고 욕먹지.n민주주의에 반하는 이런 선동짓 그만하고 엄중 낙연씨 모시고 나가세요.', 'n 선별지급은 현 정부의 기조다 니네들 미는 보편적 복지는 현 정부에 반하는 주장이지 이미 니네는 문정부에 반해 왔던거야 나가라']"
104,재주,12,"['n 글 재주가 참으로 없으시네요. 앞으로 글 안 쓰시는 게 좋을 것 같아요. 맞춤법도 엉망이구요. 공부 좀 하고 글을 쓰던지 말던지 하세요. 너무 무지하셔서 말씀드려요', 'n 똥파리라 하면 싫어요 누르니 개혁이 싫다고 느끼듯 만드는 재주 좋네요', 'n 억수로 뿌리는 돈으로 이정도밖에 안 나오는 것도 재주.']"
105,즐겁다,11,"['n 이해찬 이재명 해당행위자가 나가줘야지n방귀뀐놈이 성내는 꼴이 딱 국민의 적이네 집 안에 폭탄 던지고 즐거워 죽는 놈이 원팀이냐', 'n 찢파리님들 여기서 이러시면 안 됩니다n찢베들은 일간베스트가서 즐겁게 노세요', 'n 정신?n너?n보궐 져서 요즘 하루하루가 즐겁겠구나n']"
106,여유,11,"['n 푸하하n이재명과 바퀴벌래 너무 환상의 콤비여유.nn사랑에 굶주린 사람이 힘을 가지면 매우 위험한 악마가 될 수밖에 없다는 것은 오랜 시간을 거쳐 증명된 역사입니다.', 'n 풉 n즐길 수 있을 때 맘껏 즐기세요n지가 쫄리니 조국 장관님 소환하고n그랬겠지 뭐 n절대로 여유있는 자의 모습은 아니지 않나 싶은 것이', 'n 진짜 내 소원. 대통령 님 퇴임하시고 무사히 여유 즐기시는 거 오래 보다가 이 당 당비 끊는 게 진짜 내 소원입니다. 해방되고 싶다.']"
107,특권,11,"['n 어디서 감히라는 말을 쓰나?n권위주의 과대망상차별주의n특권의식. 여러 가지 엿보인다. n2030이 젤 싫어하는 말을? n표 떨어지라고 부채질 하나?', 'n 민주당을 숙주로 삼아 기생하며 그들만의 단수공천 및 특권과 기득권을 누리는 민평련을 척결합시다', 'n 기득과 특권을 개혁하라니깐 개혁파들만 사퇴한다고 ㅠㅠ n이러면 민주당 나가리됨.']"
108,더하다,10,"['n 이해찬도 2년 동안 못한걸 4개월 차고 넘치게 했는데n당대표 나오자마자 이렇게 개판만든건 이재명패거리들n역겹고 더럽고 비열하고n국짐당 보다 더한 너희들이야', 'n 찢이란 표현은 일베보다 더한 듯 한데.n민주당 게시판에 넘쳐나네요.n투표때문에 들어와서 게시판 글 읽다가 n정상적인 민주당 원들인가 심히 우려스럽습니다.', 'n 그냥 나라 망하고 코로나 왕창 퍼져라 하는 조중동보다 더한 똥파리들이 다n국짐당 놈들보다 더 악질들인 똥파리들에게 저주가 있을지 모르겠느냐?']"
109,안목,10,"['n 삼국지천하n풉 n이명박그네 찍은 안목이 어디가겠니?n너 민주당까지 아작 낼려고 온 국짐당 작세니? n민주당 망하게 하려는 트리오구만', 'n 썩은 고기인지도 모르고 덥석 문 이 같은 것들 너네는 이용당하는 거야 이쁘게 쓰다 버림 당할걸 모르나.그렇게 안목이 없나?', 'n 이재명지지하는 인간적폐 작세 안목도 없는 노예나 라']"
110,기쁘다,10,"['n 그치?n니님이 봐도 쫌 유치하지? n저게 찢수준인걸n찢빨중 쟈가 당게서 허구헌날n문파들한테 비아냥거릴때 매일쓰던겨 n그냥 기쁘게 접수하삼 n', 'n 오늘도 오셨구려 찢어진 오렌지n방문해주셔서 기쁠 따름이오 n그런 거 지속적으로 해줘야 이재명 도지사가n표를 더 얻을꺼 아니겠소', 'n 내가 뼈를 제대로 때렸구나n이렇게 아픈 티 내줘서 고마워 우익 개구리nn소중한 1일 1글 나한테 낭비해줘서 아주 기쁘구나n']"
