,neg_words,count,documents
146,놀리다,8,"['여보세요?이정부보다민생을 챙기는 정부가 있었나요?비판은쉽습니다.모든 걸이정부가 책임져야 하나요?70년 동안 쌓인적폐는당신같은 사람이 해결하면 되겠네요주둥아리는누구나놀릴수 있다', '연정상대가 없는데 누구랑한다 고?상대는우릴무능하다 고놀려대는데 거지도아니고.제대로 개혁을 성공시키고 이런 소릴하자.180석으로 이리허우적거리는데 누가연정하겠나?', '배현진저부족한얼간이가n무얼안다고 아무것도 모르는n주제가 국회의원되었다 고 함부로n입을놀리는 건가']"
147,의회,8,"['타지자체도 정치적 중립차원에서 신문구독해야 하는데 조중동과 경제지만 보는곳많아요인천시처럼 의회가 나서야 할듯요n경기신문한겨레경향신문은 찾아보기 힘듦ㅠㅠ', '조선 이아무리개수작치려해도n우리 국민들은 절대로속아넘어가지 않습니다.n민주당도 인천시의회를본받아 조선일보절매선언하면 어떻습니까????', '공짱.똑똑하고.서기호변호사님멋져.신장식변호사님끝까지갑시다.꼭의회에갈때까지응원하고 지켜볼겁니다.서기호변호사님응원합니다.']"
148,약점,8,"['김어준총수윤석렬에대한 의혹에 대해서조심스러워보이는 게안타깝습니다.n윤석렬에게약점을잡힌게아니라총알을 모으고 있는 것이길바랍니다.n진보정권의 지속에김어준총수라는 스피커가꼭필요합니다.', '하나님믿는사람이니믿어달라 이런 사람은 100가짜.신앙생활진지하게 하는 사람은 절대저런얘기할 수가 없죠.n약점이 많고구린데가많은 사람이 늘하나님팔아먹죠', '황교활은썪녀리좋다던디요 n서로약점있을 듯.n검총전에는 재산이몇천만원있었는데.n총장 후엔재산이일취월장.']"
149,억지,8,"['홍남기아웃n세금도많이걷어드였다는 데n일반인으로 이해가 안 된다.n전국민지급하면그돈은국내에서 쓰여서n선순환아될탠대n억지선별기금으로 몰아가는홍남기당신의n의도는무엇인지떳떳하게 밝혀라.', 'n의리를빡세게지키기를 하나n하다못해국짐당처럼억지를부리며상대방에게태클을걸줄을아나.한숨나온다n그래도 민주당 지지도가 높은건순전히대통령덕인걸알고는 있는지.n대선이다 모두 정신차리시길.', '양성평등이 여성징병이라고 요?여성이출산못하게 해야죠 그래야평등하죠.남성이정자생산을 못하게 해야죠 그게평등하죠.그렇지 않은 가요?답답하니이런억지논리도제가떠드네요']"
150,파괴,8,"['최재형대선 출마자체가 대한민국헌법파괴행위다n정말부끄러운윤씨', '산림을파괴하고태양광 발전소를 짓다가 오히려환경파괴', '부동산 투기자들자본주의파괴자며쓰례기다.']"
151,원망,7,"['누구를 원망할겁니까n세상살이 모든 것이n자업자득입디다n한길사n대박아깝지않다고 생각하고요n한번배반한놈은반듯이n또배반합니다', '윤봉길의사님당신에외손녀가윤봉길의사님얼굴에똥칠을하고 있읍니다 윤봉길의사님죄송하지만 당신에쓰레기자손탓이니원망하지 마시길.', '민주당 지지자로서.재난지원금.민주당은무능당인거확실히.알았고.문재인데통령이원망스럽습니다.사람좋은게 다가 아닙니다.']"
152,어둡다,7,"['조선일보란.자체가 한국에암덩이이다n이것이 한국안에존재하는 한.한국은 미래가어둡다ㅡ', '머리에서 리까지 내린넘이우째세상물정에 이리어두울까.n환자가 너무 많아.', '석열이가대통령되면큰일이죠.민주는 없어지고어두운대한민국이 되겠지요']"
153,정신없다,7,"['윤짜장얼굴보기싫다.n누가안나오게 할 수 없나?n포털에서는 윤짜장띄워주느라정신없는데.n우린할수 있는 게말뿐인건가?n윤짜장금방사라질거처럼설레발만치더니', '하나님의 지시를 믿고따르는 사람치고 다거짓말쟁이사기꾼이맹박봐라나라돈만xa0생각하고 정신없는장로쟁이여기도그런 사람이네', '우연히티비봤는데윤씨의도리도리를 보고 정서불안인가싶었고보는 이로하여금정신없게하던데요']"
154,방치,7,"['네.정말 아쉽고화가납니다.민주당은조국과그가족을 방치했습니다.검찰개혁의선봉에섰던조국을버리고', '정신과 치료를 강력히권고함.방치시사회불순분자로성장할 가능성이 매우클것으로 기대됨', '체머리요두증병적으로 저절로흔들려지는 머리.방치하면파키슨병까지 이어져.']"
155,어설프다,7,"['강성범응원하지만좀아마추어스러운n멘트본인에개성을 살리고 어설픈비판은다른패널들힘을떨어트리는멘트하지 말길', '대통령이결단하면 간단합니다rn뒷집지고어설프기짝이없는 시스템이어쩌니하고 있습니다', '경선연기꼼수부리는 사면발의낙엽이가이재명지사만큼 대한민국의 비전을 제시하고 실행할 수 있다고 생각하나요?n김경률에 대한황작가의 입장도 이해가 안 되네요.이사람이상하게튀는사람이네요.n푸나님처럼저도민주당 원이 모욕당하는 느낌이라는 데 동의합니다.김경률과김해영데려다가 어설픈쇼하려는 민주당이참안타깝고 그걸덮으려는황작가도짜증납니다.황작가말을 듣는 것이 엄청불쾌하고 불편합니다.n김경률과김해영주제에누굴면접한다는 건지.핫이슈같은 소리하고 있네']"
156,외롭다,7,"['대권 도전자리에당당하게 마누라도못데리고 나오는 이유라도있나?스스로 생각해도쥴리가앉을자리는 아니었나보네그러게머하러대선에뛰어들어서쥴리를집에외롭게두는지', '투표안하려 했는데추장관때문에 투표장가야겠군.추미애화이팅민주시민들우왕좌왕외롭지 않게굳건하고 적폐외놈들에게는저승사자가 되어주시기을.', '추미애후보님응원합니다.n엄중한 결정하신만큼외로워하지 마세요.n민주당바로 세우는역활.개혁적인 역활다시 부탁드립니다.n힘내세요.']"
157,욕먹다,7,"['박성민을욕하는 거는나이때문이 아니라 그사람이 가진가치관때문이라 생각됨특히너무페미적인 이런 사람을택햇다는 걸아니까진보진영보수진영에서도욕먹는거겟죠n한심스런이철희란자의 선택', '정치하는 곳에도하나님이계시를주었을까?하나님의 능력이그정도밖에는 안된다는 말인가?n종교를팔아먹는저급한가짜종교인들때문에 많은신자가욕먹고 있다.n진정한목자', '이제라도알았으니윤봉길의사기념관측은못빌려준다고 해야겠죠?이거그대로 진행했다 가는 엄청난비난을n감수하실텐데.괜히엉뚱하게욕먹지마시고']"
158,시비,7,"['여자들시비걸어도물리적으로 반응을 받지 않으니까 더 많이걸어요.특정한 상황에서 만발현되는 분노조절장애같은 거죠.호되게맞아보면낫는병입니다.', '다닥다닥붙어 있어서.주차시비로살인까지 나는데 1인 1완충기는 가능한 가불가능하지.대통령이 아니고쇼통령인듯.지금까지 한걸보면쇼통령인듯.집값만폭등시키고.되지도 않는정책들그냥한번씩쑈만하고.민주당도 180석들고하는 것도 없고.조국덕에180석얻어놓고조국박살내고.김어준당신도조국꼴날지몰라.의리라고 는눈꼽만큼도없는.정치판이원래그렇다쳐도.김어준도몸사리길.', '민주당은 수준좀낮추어정치해라.아무리옳고그름따져도국민들은 저들을 지지한다.국민수준 높이보지마라.이명박박그네도대통령됐다.윤건달이 지지율 1위다.윤건달을강식적으로 생각하면필패다.우매한국민들은 시비를 따지지 않고감정이다.감정은선동속임수로얼마든지불러일으킬 수 있다.제발정치수준을 낮추어대응해라']"
159,재미없다,7,"['구김당은관심끌기위해서 아이디어를짜고잇자나요구태의연하게안일한 방법으로 하지 말고 누구나결과를당연하게예측하면 재미없다', '새날에서 연옌뒷방얘기도 했었나요?재미없당.', '재미없어도 좋답니다']"
160,모순,7,"['미친이런 거짖선지자들이혹세무민하며 사이비종교를이용해 자기베떼지블리는 전형적인 사기꾼임.우선종교를정치와잡목시키는 것부터 모순임.', '집회탄압의n아이콘.국힘당입당할사람이n뜬구름잡는자유 공정운운.n결국모순과도리도리만남음.n대선후보 토론때남자박근혜보게될듯.', '이재명의 경제전략은모순이고양립이불가능하다.']"
161,편견,7,"['길가면바로 옆에 보이는 사람들인데 왜 이모양인지한탄스럽습니다.n쟤네는사상 이글러먹은일베다라는편견의필터를깔아놓고 이대남을관측하니왜곡된 결과가 나오는 건당연지사고', '또이대남에 대한편견이뿌리깊게박혀있는지를 증명하는 사례입니다.이대남의상황에 처해보지 않았고', '이철희그놈도문제야n조국의개혁을 비판한편견은버려라']"
162,불행,7,"['n정의는반드시승리합니다.n그렇지 않다면 인간세계의 앞날은n매우 불행할 것입니다.n그고통을 조금이라도 나눌 수 있었으면n 이글을 쓰는 것밖에n힘내십시요조국교수님가족여러분', '한국에 대권자깜이없어 이런 저질스런윤씨가 나온다는 이나라가참으로 불행하다.n국민들이 정신차려야 한다.', '재산분할간단하고.불행중다행천운입니다.n뒤도보지 말고얼른달아나세요.']"
163,두려움,7,"['서겨리는 자신에게 불어닥칠두려움에떨고있다.n그래서 얼마간의 연명을 위해 최후의발악을 하고 있는 것이다.', '두려움을 감추기 위해서 시건방떠는모습에.n본인도 자신이 없는데 주변의 부채질에말을올라탄모습이었슴.', '두려움을용기로바꾸는 삶을 살아온이재명']"
164,후회,7,"['탈모피아ㅠn노무현 대통령님 n자서전에쓰신말씀n가장후회했던 것은n관료들에게포획당했다ㅠn슬픈대한민국친일제거못한민족의서러움ㅠn귀하신 분최배근교수님', '법꾸라지윤석열법으로없애버려야 한다 진작민주당이법으로 출마못하게 최강욱발언을 통과시켜야 하는데 민주당 의느슨함이후회한다', '제목만보고 이번 주는쉬어가는회차인가?라고 생각했던내인생너무후회스럽다ㅜㅜ']"
165,막장,7,"['쥴리가청와대둘어감나라망하는 수준임.거의쥐박이와닭이결혼해서청와대 입성하는 초잣현실적막장.', '조중동은취재해서 기사를 쓰지 않습니다.n기레기들은막장소설가들로전업한지 오래됐습니다.', '티비로봤는데 한편의3류막장극이었네요.질문이 나답변이나.특히검사들심히부끄러웠을겁니다.']"
166,늘어나다,7,"['지난번 사건터졌을 때바로탈퇴했습니다n김성회대변인님덕분에탈퇴자폭발적으로 늘어나겠네요감사합니다', '세계 각국상황을늘비교n방송해주시면자각하는n국민이 늘어날 것 같습니다', '등장인물늘어나도다커버되는김용민님천재 늘응원합니다.']"
167,급하다,7,"['이건문통이정리해야지.지금 국내가이리된건은문통잘못아니냐.급하다 면서 대통령뽑아달라고 했잖아재난지원금하나도 정리안하고 또이러면도대체왜대통령할려고 하나', '돗자리가 지고 다니세요n급할 때돗자리펴서돌려감싸서해결가능합니다', '이분은정신과 치료가더급한듯']"
168,비웃다,7,"['최재형이소아마비친구를업고학교를 다는 것 아세요?n몆년이나 업고학교에 다닌지아세요?n당신은 그런희생정신이 있습니까?사람함부로비웃지마세요', '너우리편이야.매우 좋아한다고 합니다.지하에서 윤봉길의사가윤석열를비웃는다.친일파가챠고넘치는 이나라가원망스럽다.', '웃고ㅡn비웃고ㅡn비아냥거리고ㅡㅡㅡ?n얼마나까부나ㅡ?두고보자']"
169,개새끼,6,"['인국공사태로 그렇게욕을처먹었으면좀신중히해야지.n경험학습은개새끼도하는 건데왜그런 걸못하지??끌끌.', '사망동기를 밝혀달라며 애통해 하는 것 외특이반응없음n???????n개새끼들.온갖욕다나온다.와', '우리 집개새끼는대갈빼기를n자우로돌리는 습관이 있네요n꼴도보기싫어요']"
170,우기다,6,"['n그줄리를본사람이한둘이아닐텐데도대체 무슨베짱으로 아니라고 우기는 건지 모르겠다.n회장님검사님올라가고 같이산거아는 사람이한둘이아니잖아.', '삼성전자와 의고리.n흠이러다가 자기가 삼성의 숨겨진딸이라고 우기시려나.', '술먹고여자가 시비거는걸더많이 봤대 진짜그렇다면둘중하나임1.남자가 시비거는건 그런가보다 하고 넘어갔는데 여자가 시비거는건눈에거슬려서더기억에 많이 남았다.2.언론에서 이대남들둥기둥기해주니까남자들안좋은특성을 말하면 아니여자들이 더그런데?우겨도되는 분위기라고 생각한다.요즘모패널방송하는 걸로봐서는 2번일가능성이 높아보인다.모패널분최근 들어부쩍방송에서 누군가가 남자들이.라고 말하면 아니여자들이 더심해라고 우기는 게늘어나신거본인은인지하고 계신지']"
171,대들다,6,"['청문회에서 책상치면서 대들던모습이 떠오릅니다.n조국정경심과잉수사에는 수사 결과로 보여주겠다 고 했던 모습도떠오르네요.n대법원 판결로무죄가나온 지금', '최재형의난.n개혁에 동참하고 일잘하라고임명했더니.정권에 대들고대통령 후보나오는구나.n기가 막힌트렌드다.', '문통님이뽑았더니뽑아준주인등에칼꽂고대든인간입니다.n국민이뽑아주면?국민등에칼꽂고대들겁니다.']"
172,화나다,6,"['민주당은 아직도 모르는 듯.180석을갖고 일안해서화난거라구요.조국핑계대는민주당 의원들아.윤은도리도리로그냥말할가치도', '아n진짜.화난다ㅠㅠn조중동ㅠㅠn제대로 알고 계신 분이.얼마나 될까?????', '최재형n하나님화났겠다n어디서하나님을 팔아']"
173,악용,6,"['윤석열최재형이 아무리공정했다 하더라도누가믿겠는가우라질인간들인거지민주주의를 악용하는 적페들역모반란쿠데타도허용되는 민주가 민주는 아닌데', '최재형.이사람은 원전마피아 의사주를 받아직을악용하여행동대장.뻘짓거리한거라고 봅니다.', '결국자기가 대통령되려고공권력을n악용해 자신의 경쟁자들을쳐낸거.']"
174,저리다,6,"['아프다n타당들은 제당지키느라바쁜데n우리조국님당할때모두들묵묵이네요n이것으로 증명이네요n이사람이 정권을 잡았을 때손발저림이너무도 많다는 것을.', '도리도리하는 자가죄지은자이다.꿈뻑꿈뻑하는 자가 거짓말하느자이다.혀를낼름거리는 자가 제발 저리는 자이다.', '안혜리하늘높은줄n모르고까불다가엿됐군n조국전장관님저린인간들을꼭처벌해주세요n응원합니다']"
175,판치다,6,"['믿습니다.ㅡ3분은.그자리에서n그모습그대로.진보이길.바랍니다.배신자들이.판치는세상n하늘이.단명으로.처죽이리라n믿습니다.ㅡ아멘.ㅡn윤석열.최재형.두화상들을n명제촉하는 겁니다', '홍남기는떡열이최재영에 이은 세 번째국짐대권 후보노리고깽판치는중', '미친 것들이 판치는똘아이들이득세하려고똘똘 뭉쳤구나']"
176,환자,6,"['내일부터병원로비에노인환자들이틀어놓고즐겨보는티비조선 엄성섭꿀꿀이얼굴안봐서속이시원하네요.영원히나오지 마라', '나도보다 가하도도리도리해서.보는 사람도 불안해진다.정신적으로 모자라거나.조현병환자같은 느낌도들고.', '반앰플빨리주라니까n환자 상태계속안좋아지잖아n n아n울컥하고 있었는데웃다사레걸렸네요.']"
177,짓밟다,6,"['조선일보와이승규니네는뭔소리를 해도 금융치료가자.기사내기전에 이모든 과정을걷혔어야.한가족을짓밟고도살려고발버둥치는 그것에더아침부터 분노한다.이쓰레기들아 n오늘도늦어버려나머지공부하는중', '청와대청원n내각제개헌반대에동의해주세요n현재 1만명동의 중입니다n내각제는의원직세습이가능하고n국회의원의온갖편법과특권확장으로n민주주의를짓밟는짓입니다', '윤씨가조국전장괸과부인과딸을그냥짓밟은정도가 아니라엄청난고통을 주었죠반드시그.이상으로 윤씨에게되돌려줄날올거라봅니다 인과응보']"
178,음모,6,"['윤십원은 대한민국을 떠나라n표창장4년판검새들책임져라각각본인부담으로 배상하라n국가내란음모국가최고통수귄자능멸n촛불을 들어야 합니다n적폐쓰레기 청소될때까지 국민저항시작해야 합니다 이미판겔과상관없이조국가족은 이미죽었습니다 여론으로 유죄 판결받앗습니다 이거누가책임집니까', '민주당은얼론계혁미디어바우처징벌적손해배상하루속히통과시켜야 한다 지금까지얼론이허위사실허위보도국민을속이고 국민의힘검찰편들어 한사람을음모조작한 검찰사법부판사모두몰아내야 합니다 결국은조국가족정경심교수모두 아니면말고식수사재판을 한 것이다 처음부터 말했건만도무지유튜브들은 말을 들어먹지 않았습니다 이제 와서 말한들소영없고지금부터당하지 않고 검찰 고이적선택적수사기소하는 검사판사모두헌법법죄자입니다 강력히 처벌하도록 법안을 만들어형사처벌해야 한다', '서울 노원구n상계동출생한양대병원의n이xa0시대의 영웅n시대적 감각xa0정치적 감각xa0뛰어난n국민 여론50 이상 지지받는n3무이준석제1야당 대표nn서울에서 초등학교n한국의 영재들의 서울과학고등n세계영재들의하바드대학 졸업nn대한민국 정치를 한 단계를업그레이드nn구태정치계파정치청산으로n변화와 개혁을무섭게하여nn자유민주보수중도진보우파로n진보좌파문재인정권타도n새로운 대한민국n통합의대한민국n정권교체반드시 이루워진다nn차기는윤석열대통령n차차기는 오세훈대통령n차차차기는xa0이준석대통령nn가자차차차기 대권까지n3무이준석제1야당 대표n적극적으로 지지합니다nn북한 평양의김정은 1984년생n남한서울의이준석1985년 생n한판xa0붙어xa0남북한 통일xa0위해n손잡고 미래로 나가자nn서울에서 사는n70대n소상공인xa0올림니다nn과거n박영선n오세훈과거일갖이고네거티브선거 결과큰역효과n나경원n이준석과거일갖이고온갖네거티브선거 결과큰역효과n박정희공항만들겠다는xa0황당한xa0공약으로 지지율폭락n주호영n자기 자랑과xa0이준석에 대한xa0온갖네가티브선거로xa0지지율폭락하고 이준선돌풍에xa0불을xa0붙였다nn윤석열에 대한 공수처수사 착수는n진보좌파세력의 장기집권음모n국민의힘과국민의당합당촉진으로 자유민주보수중도진보우파는xa0모든xa0야권으로 하여금xa0똘똘 뭉처진보좌파문재인정권타도xa0정권교체반드시 이루도록합시다nn3무이준석대표n보수우익의심장인데구에가서그당시탄핵은정당했고 새로운 미래로공존통합의미래로 나가자는 당당함시대감각정치감각이xa0뛰어난 3무이준석대표를n여당당원도아니고 야당당원도아닌나같은박정희정권3선개헌때스크럼짜고대모할때 정권타도왜친진보우파무당층국민은xa0적극적으로 지지합니다nn빅탠트에서 대통령 후보를 대통령으로 만들고박탠트xa0참가한나머지는 차기 대통령를노리고xa0차기 정권에서xa0중요한 요직을 맡아서국가에봉사토록n제1야당후보가 누구가 되든지지금부터혼신을다해서 발로 뛰는진짜후보보다도 더 열심히xa0xa0xa0후보가3군데가면대표는5군데를발로 뛰는본인이후 보된것처럼오늘부터 열심히xa0뛰어xa0주시길xa0바람니다n난n모든야권자유민주보수중도진보우파는대통합하여xa0진보좌파문재인정권타도정권교체를 이루라는 절대절명의xa0역사적인xa0사명인xa0국민명령을 어기고대선1년도 안남기고야권분열책동으로 선전선동하는 정당을 만드는 전광훈n도저히xa0xa0용납할 수가 없다n욕심이과하면화를부른다n n앞으로xa0목사님칭호를사용하지 않을 것임n내년xa03월대선에서n압도적인 표차이로 제1야당후보가 당선되도록xa0강하고담대한 믿음으로 기도드리겠습니다']"
179,상하다,6,"['희두님맘이아파요118일 동안구석구석돌아다녀공부했다 더니문재인데통령 만118번까는듯한 정부 비판에속이상합니다 인간미 라고 1도느껴지지 않는데꼼수들은띄우느라난리니속상합니다', '알리미님말씀에가슴속이후련합니다.조국님때문에 사과하는 인사들도 있었죠.그것보고속이많이상했었어요.', '추미애세워놓고뒤에 숨어서뒷짐지고 있던애들이 민생정책이상하게 해서 금융사랑기업만돈벌게한거 아니냐?n그망할쿠팡쿠팡자랑스럽습니다쿠팡소리나하고 있는 것들좀도려내서국짐으로 보내버리고 싶은데n더민주안으로 편입된긍정적이고 새로운 에너지들다밀어내고 자기들기득권이나 지키려고난리고n국짐이랑뭐가다르냐?n난이번더민주보면서 진보냐보수냐가아니라 그냥나쁜 놈들이랑착한놈들이 진영에 관계없이 있는 거란생각을 하게됨.']"
180,증오,6,"['심지어 가장증오스러운편향된젠더인사까지.n나이를 떠나그의젠더편향성에 대해 정말불편하고싫습니다.이런데에동조하는 위원장이라면 그자리는 차라리없어지는 게답이라는 생각을 합니다.', '과도한 경쟁으로 친구를증오하지 않는 나라.꼭이루어지길.n내신과수행은반친구를 누르고 올라야하는 방식.n친구를친구로대할 수 있는 세상이오길.', 'n그만큼 아쉬움을 넘어서증오하는 사람도 많아졌다는 현실을민주당은모름.n언제적180석이냐']"
181,멍청이,6,"['여러분들멍청이들아대통령의뜻이지 그게홍남기의고집?차마대통령에겐욕을못하지?바보들.이모든 게문재인의 마음이요이재명의뜻대로될까봐그런 거지.', '멍청이180명n아이큐50 이백팔십명이면아이큐는?n당연히', '나는줄리다라고 하는멍청이 도있나?']"
182,뼈저리다,6,"['리더의역할이 얼마나 중요한 지 이번에팬데믹을겪으며뼈저리게깨달았음.전문가의견을 존중하며디테일을 챙기는 리더.문재인이어서 우리가 이만큼 해낸거임.', '김건희씨과거의 행적을 스스로증명해야 하는 고통을뼈저리게느껴봐n당신남편이 누구에게 한짓처럼당신도똑같이죽을힘을 다해 자신을 증명해야 될 거야', '표창장이 나라를 위태롭게라도하는 건가 검찰이 미치지 않고 서야어찌저런짖을하는 지윤석열철저히 조사해서뼈저리게아픔을 줘야 한다']"
183,분통,5,"['검찰개혁하겠다고 나섰다 가온갖수모다당하고 아들까지 파고들고걸고들고고생고생다했는데분위기는추미애가잘못했다.추미애입장에선억울하고 분통터지겠지그래서 이번에 출마했다는 거구나소통쫌하세요', '홍낭기개적패왜이적패가국민분통터지게해.쓰럐기처벌하라왜못잘라대통령 n같은 생각인가', '분통터지네진짜조국장관님을5년청와대갖다놔야하는데 지금은깜이한명도 없다']"
184,지껄이다,5,"['윤짜장.자신의 아킬레스건을 보호하기 위한 논리만지껄인다.가소롭다.n군대나잡혀갔다 오지.애국좋아하고 자빠졌네', '매헌기념관에서 매헌께서그토록미워하셨던초파리들똥구멍을빠는소리를 지껄인자', '너대통령 당선되면다수결에의한당선인데우짤라고 그려n생각좀하고 지껄여']"
185,고난,5,"['조국의 시간읽었다 그는 영웅이다 스스로알면서 고난의길을 걸어들어갔다', '민주당 국회의원님들제발독립운동하는 마음으로 정치를 하세요.고난과역경을 이기며풍찬노숙하며 일제와싸우셨던우리선조들처럼요.10년 정도만고생하시면 우리나라와 우리 민족은세계top2로올라섭니다.국민소득은 10만불넘어서고요.', '사건의 원인은 최성해의동양대운영에 문제가 발생해서 동양대가 부실해서 최성해가정경심교수에게 조국민정수석에게 청탁할사안이동양대학교종합평가 문제가부실해서 동양대학교n학교가 점점부실해져서 교육부종합평가를 걱정하면서 조국수석에게 청탁을 언급했는데 조국민정수석이최성해의청탁을단호하게 거절하자조국정경심교수을위해 공격하기로 마음먹은아이디어를누가제공했겠는가?최성해가빠질 수가 없는 것입니다.nn최성해가동양대학이 사라질판에누가잠못 이루고고난에빠졌겠는지생각해보면 알수 있는 것입니다.조국교수와정경심교수와그자녀들과최성해와나빠질이유가 없는 것입니다 원인행위는 바로최성해가능력 없는 가짜학력으로 무리하게 동양대학을부실경영한결과를조국정경심에게 공격을 가한 것입니다.']"
186,추하다,5,"['장담하건데 윤석열 곧추하고 비굴하게꺼꾸러질겁니다 그게정상적인 세상이치죠손안되고코풀려는교활한윤석열세상물정모르네요즐거운 소식빵빵 터질거라감히예상합니다', '용민이점점추해지네.니가밀고있는 이재명기사열심히 다뤄주면되지굳이이낙연모함하고 진보진영내부총질해야겠니?', '이보게젊은이들.할일말들이 그리도없나?정말.추해보이는 데.']"
187,불안감,5,"['난이미국감때청문회때도리도리가눈에거슬렸다윤이대권잡아외국 정상볼때도도리도리하면 참볼만하겠다저건고칠수 없는 습관이며 정신적정서적불안감과자신감없는 자기표현이 아닐까', '연설할때동의를 구하기 위한 제스쳐로 볼 수 있으나.저쉒은자신감결여와거짓으로 불안감의표출이다.', '도리도리가거짓말을 너무 많이 해서 불안감때문에 눈을 고정못하고 회피함']"
188,먼지,5,"['윤석열은더늦기 전에 국민을 우롱하지 말고최우비참함을맞기젠에물러나라 국민먼지말털든집단이모하겠노양심이 있다면 자신을알라?', '조국가족은 위대한 사람이다 그렇게 털어도먼지가 않나오네요표창하나가지고 가짜 라고 판결한개판사이러롬들은 국민이탄핵한다', '저래서구린것들은 구린것들끼리가야 한다는 거구나.서로먼지가 드러나면폭탄되는 것들.']"
189,들끓다,5,"['임꺽정을청석골에서 시뮬레이션으로 여론없는 여론조사를 해봤더니rn49.5로단연선두주자그래서상감으로 모시자고들끓었지만x파일서림rnn한반도3대혁명가조국', '임꺽정을청석골에서 시뮬레이션으로 여론없는 여론조사를 해봤더니rn49.5로단연선두주자그래서상감으로 모시자고들끓었지만x파일서림', '사법부가언론유착범죄자들로들끓고있는 이상 국내 법에당장기대기는 힘들듯.n무조건미국소송가야 합니다.n대다수 국민들이염원']"
190,사치,5,"['인간도아닌 것들은 강력한 처벌해야 됩니다쓰레기는소각만이답이고요.그작자돈줄도철저하게 파해치고전수조사해야 됩니다.이런작자는쓰레기통에 넣는 것도 사치.오로지소각시켜야 됩니다.', '반드시고소해서죗값톡톡히치르게 하세요용서는 저들에겐 사치입니다', '소송비용에 참여합니다?n용서는없습니다n사치는필요없습니다']"
191,앞잡이,5,"['죽창가?라며.짜장의 입에서뱉어난그단어.동학혁명당시농민군30만을학살한일본군앞잡이들의후손임에 틀림없는윤짜장.어림없다.영령들의넋이시퍼렇게살아있다.윤짜장아.헛꿈꾸지마라', '차기감사원장 정치중립필요 없음최재형n그동안 정치감사원장차기도더썬감사원장임명수사부터 이준석과 최재형판사시절일족들이 유신독재군사독재앞잡이노릇을 했는가', '공주지역에서 일제앞잡이였다는 소문이 많음.그래서윤석열아버지를문부성장학생 1호로유학시킴.']"
192,미워하다,5,"['사람을 죽이고 싶을 정도로미워하게 될줄은생각도못햇다.저는 그냥저들이죽어없어져야나라가깨끗해질 것 같습니다.', '그러니까젤미워하고 원망해야 할 사람이윤서억열이아니야.지금이라도좀깨달아라.', '총수가 있어참다행이다nn지금 가장 중요한 것은 우리편이하나가 되는 것.n내가누구를 지지하건같은편미워하지 말고.n누가되건우리팀의승리로 인식하고 함께 지지하고 결국원하는 대선에서 승리하는 것nn내가 지지하는 사람당선안 된다 고 상대가 당선되건말건방치하는 건김대중']"
193,부러지다,5,"['역쉬9수다워요도리도리어버버윤봉길기념관가서우리나라가 일본에잘못했다는 소리를 하다니윤도리도리씨공정은you가족조직국짐부터 해라 똑부러지는 문작가님최고 희두님응원합니다', '나는집구석가서모가지부러졌는지가 궁금하더라.n아랫사람대하듯눈꾸녁을부릅뜨고.웃기려고n나온 것아닐까?', '이재명은합니다n믿습니다.nn민주당처럼눈치만 보는 정치는 지겹습니다.n똑부러지게해주세요.']"
194,꺼리다,5,"['천벌받을놈들이죄값을어떻게n받을려고이런무지막지한짓꺼리를n서슴없이할까???', '국민을 위해 나서고 국민을 대변하기를 꺼려한다면왜국회의원을 하는 거야?', '민주당 내에서 국정원짓꺼리하고 있네']"
195,비싸다,5,"['중도를 지향하는좌파?나라 전체에서 가장 비싼집을소유한2에게 세금을감해주는멋진생각을 가진 사람들', '미국이더비싸다던데요.미국인가영국변호사가 그러던데.', '3층과17층어디가더비싼 가?']"
196,빚지다,5,"['힌동훈이이동재를왜고소못할까?이낙연씨최성해를왜고소못할까?이낙연씨는 최성해한테빚진거있읍니까?이낙연씨최성해한테한방맞고열린 공감에화풀이?', '마음에빚진게없다던놈부터 대가리숙여 사과해라.n싸이처럼당당하게 재입대해라준석아', '추미애고생많이햇다짠하다n빚진거같아미안하지만 고맙다']"
