,pos_words,count,documents
105,그립다,8,"['신의 계시?개독의표가그리운거겠지n난종교가없는데 문재인내외의품위있는 종교생활을 보며카톨릭에관심이 간다.포교란자신을단정히하는 것이다.알겠냐개독의김진표', '가족사기단.n르네상스볼케이노쥴리는n양서방이그리울거야.n윤서방파윤서방의볼케이노개업식잘봤으.', '그리운엄마지만 가까이할 수 없는 억울함에차마울수조차 없었는데']"
106,반기다,8,"['홍남기그ghfhtorl진짜언제짤립니까?n민심의뜻이나 정권의뜻이나 대놓고반기들고짖어대는행위인데 왜가만냅두냐는겁니다.n어제 박진영교수께서그렇게목소리힘들어가신거처음봤습니다.', '최재형너도사단마귀다하나님은너한터그런계시한적 없다 하나님을 그린데서들먹이지마라거짓증거하면심판과재앙만이너를반길것이다', '차라리전직유엔총장이었던반기문이더 좋을까 싶다 반기문의꼰대짓도보기싫었는데윤도리는쯧쯧']"
107,감탄,8,"['감사감사드립니다n새날에서 감탄하고 시형상자에서 즐겁고 편안했습니다 물론선언시인내천느낌을 받았습니다 동학본향경주와농민혁명의 활동본거지전주와본인생활반경이 가까웠으리라 생각해봅니다', '피아노연주.아감탄.감동.소름.이런음악을 들을 수 있게 기회를 주신총수님연주해주신임현정피아니스트님.지수환지휘자님감사합니다.', 'n대한민국성형기술은 정말 감탄할 만한 수준이라는 걸새삼실감한다n김명신과즐리사이']"
108,여유,8,"['김용민씨.나꼼수때부터 고마웠어요.요즘헷소리를 많이 하셔서탈퇴하고 난갑니다.그리고 여유를좀가지시라예전팟캐스트 김용민브리핑시절박근혜성 대모사하던여자분이 누군지참궁금해.팬인데.', '이혼하는 순간정신적 여유와금전적여유가 생기실겁니다.백신맞고해외여행부터혼자한번다녀오세요.갔다와도잔고가 제법있을 겁니다.', '스피치의노하우중의 하나는 다양한톤과여유를 보이는 것임']"
109,해내다,8,"['제가 어리던그옛날부터 여군은있어왔어요 이제와 무신징병제 n말꼬리잡고해해이것도 되도않는n해결안이죠 각자의할일을각자가n적절히 해내는 것이 성평등갈등완료n하는 거라 생각해요', '그권력을 이용해서부귀영화독점하려는돈귀신자본권력들의 추악함을 알지 못하고 알려고 하지도 않는 현실이큰염려입니다.당장기레기언론개혁하는 특단의 정책을해내야 합니다', '리더의역할이 얼마나 중요한 지 이번에팬데믹을겪으며뼈저리게깨달았음.전문가의견을 존중하며디테일을 챙기는 리더.문재인이어서 우리가 이만큼 해낸거임.']"
110,기쁘다,8,"['염병할걸핍하면하나님을갖다가붙치네하나님이너물건이냐계시는무슨넘의계시배신의 아이콘은애초하나님의 계획에는 없어요 그시간에교회화장실에 가서 청소나하면하나님께서 기쁘게 봐주시겠네', '대한민국위상이높아진걸언론은 보도를 안 하는 것이 그야말로 국민의알 권리침해라는 걸명심해라언론은반성하라이제새로운 세상이 열리는데 기쁘지아니한가', '추미애 이재명 대선 출마 선언을 보면결 이같습니다.nn이번 대선에이재명 추미애의n아름다운대결 구조를n기쁘게기대해봅니다.']"
111,케미,7,"['부동시가 아니고조건부동시다진짜오늘도 그렇고케미들이 잘 맞아', '어준형과미애누님은케미가잘맞는듯.남매는용감했다', '세분의케미좋아서 보는 기분도좋아요']"
112,자질,7,"['그리고 대통령의 인사권을 비판할거면과연박성민이비서관으로 적합한자질이 있는가를 비판해되도읺는공정타령하지 말고 아무대나공정공정', '본인이줄리임을 인정하고 있다 그에 대해 스토리가장황한걸보니 양재택이름도 자연스럽게 등장하고 영부인될자격자질깜량미달국격사실', '추장관님대통령 후보자질로선최고입니다.정말큰그릇이시네요.문재인데통령님뒤를 이었으면 좋겠다는간절함이생깁니다.']"
113,잘생기다,7,"['나는앞으로도문재인데통령처럼n잘생긴대통령을 갖고 싶다.n윤.머리크고배까지 나온.품격까지 별로인.생각만해도도리도리.n알리미윤석열. 황희두', '윤석열의조국을 향한열등감과질투심.멧돼지나엉덩이탐정같은 자신의외모도한몫하는 것 같네요.n물론잘생긴김성회님은이해못하시겠지만 요.', '햐우리황희두님잘생겼따n이러한 젊은스피커가많아져서우리나라 정치환경이 많이 개선되기를 기원합니다']"
114,교훈,6,"['좃선이망헐때가 되엇어.예날선인들이 부자3대못넘긴다고힛어요.세상을살어온 사람들이 보고 느낀내려오는교훈코리나나호텔은망해가고 있잔아요.', '민국역사네기리남을교훈으로 만들어주세요.n공수처가역할을 하면 좋고', '절대인사는측근을해야 한다는 교훈을최재형윤석열두놈이가르쳐줬다']"
115,대접,6,"['일본과 실용외교얘기할거였음장소잘못골랐다.설마위안부 할머니방문계획도있나?역겹다.진짜공감 능력 없다.평생대접받고살았으니당연할테지만', '철학이만들어지나???n존경심뿜뿜이네.김어준은휴머니스트라는 거.n저자에서 탁배기한사발대접하고 싶네', '윤석렬이차라리일본섬나라가서혐한책몇권내라먹고 사는데 지장없다아마영웅대접받을거야']"
116,날뛰다,6,"['이제보니까윤십원은 모든 면에서n조국장관에 대한컴플렉스에쩔어서n똥인지된장인지무조건날뛴넘이다', '그 자리에서 대책 없이날뛰다어디로 가시게??n망둥이가뛰니꼴뚜기도.n꼴갑떠네.', '웬검판새출신들이 이리도대통령하고 싶어환장해날뛰는지 알다가도 모르것다']"
117,보람,6,"['누가n고기하나던져주니까n용민이물어뜯고난리났구나n재명이보고힘차게꼬리를흔드는n보람이 있어야될텐데 n어줍잖은넷이모여민주당주자n씹는모습보기 좋구나', '보람pd웃음소리너무유쾌합니다 즐거운방청객나', '보람님n해피바이러스웃음소리자주들려주세요']"
118,안목,6,"['어쩌면제2의김어준이 될 수 있겠다.예언합니다.현상에 대해 더넓은숲을보는안목만키우시면.우리가 제2의김어준도키워줘야합니다. 황희두화이팅', '선수교체.시대를 바라보는안목이있는 사람의역동적인 리더십이 요구되는 대한민국입니다.생기발랄하신모습', '추미애장관님안목이대단하십니다.진실은통하고 영원할 것입니다']"
119,안심,6,"['추미애의깃발20권책나누기에동참할게요 n추미애라서다행이다n추미애라면안심이 된다n 노란돼지저금통을추미애에게', '저런덜떨어진윤석렬후보를오늘확인하고 안심이 된다석렬이계속밀자', '추미애라면 누가되더라도안심이다.']"
120,열공,6,"['n열공티비의용기와 열정에감사드립니다 이낙연이 이녹취록에적극 나서주는 게 정교수재판을종결지울수 있는데 아군인지적국인 지당체정체를 모를정치꾼', '열림공감에서낱낱이 밝혔던사항인데김성회대변은왜밝혀주겠다는 건지그럴려면열공을고소하세요 참나원.', '나견이최성해를고발하지 못하는 게증거다.n그리고 아줌마는열공방송을 보신후토를다시지']"
121,미소,5,"['추미애힘내라.넉넉한 미소보기 좋다.힘내세요.', '이용복노래입니다.nn오나의 사랑줄리아rn지금은어데로떠났는가rn영원히잊을수 없는rn나의 사랑줄리아rn나의모든 것을rn뺏어가버린여인아rn나의모든 것을rn앗아가버린여인아rn마지막남은나의 웃음마저도rn송두리채앗아가버린rn여인아여인아rn너를알고부터rn슬픔은시작되었고rn사랑을 하면서 이별을 기다렸지rn돌아서는너의모습을 바라보며rn안타까운 마음에 내가운다줄리아rn줄리아꿈에도 못잊을여인아rn줄리아영원히잊을수 없는rn나의 사랑아rn외로움에지친rn나의가슴을 달래주던rn아름다운너의rn미소를 생각하면서rn하루에 하루가rn더하는 이 순간에도rn너만을못잊어내가운다줄리아rn줄리아꿈에도 못잊을여인아rn줄리아영원히잊을수 없는rn나의 사랑아rn줄리아영원히잊을수 없는rn나의 사랑아', '코로나재난지원금을 또다시선별지원한다면 국민계층간위화감만조장하고 재난지원금대상자로 하위80프로에선정된걸고마워하지 않을 것이다.n재난지원금을 지역화폐로전국민보편지원하면 지역경제도살리고 모든 국민에게차별 없는코로나위로가될터인데스스로 자해행위를 하고 있다.n만약자녀가 같은반에서 하위80프로만무상급식준다고 선정된다면 친구들간어떤 기분이겠는가?n검찰총장감사원장에 이어 일개기재부 장관을 설득못시키고 철저히농락당하는 한심한상황에국힘당과수구보수는 미소짓고 있다.nn차기 대선에서 민주당이패배하면 이번80프로하위선별지원이 결정적계기가 될 것이다.그리고홍남기는국힘당의 영웅이될 것이다.nn문재인데통령은 검찰개혁이나 재난지원 등국정 현안을왜본인이 직접 나서서 해결하지 않고뒤에물러나서무기력한집권당을방치하는 것인가?n늦었지만 이제라도 대통령이 직접 나서서 이번만큼은코로나재난지원금을 1차때와같이 전국민보편지원금을 지급해서코로나방역에동참해준모든 국민들에게통합의메세지를 전달해주길 기대합니다.']"
122,미인,5,"['확실히 북한에미인이많은거같아요.북한이 경제발전하면n완전히 다른 나라로변할거같아요', '광고요정꺄악깜찍하고넘예뻐 산삼미인안소현', '거기가 미인들이 있는 건n어떻게알았나']"
123,필수,5,"['결혼당시 2천만원n월급쟁이가약100억이다n도둑질했나사기질했나행령을했나n8년 동안 일년에약 10억식을벌었다 제산형성과정이 필수로보인다', '좋을거니까구독은필수.좋아요는미리.', '추장관신뢰가가네요.원래믿음직한인물이긴했습니다 만.법무장관거치며 한층 강화된느낌입니다.지금40 50 이알고 있는 장녀의이미지랄까요.부모가 가난에서 자식들을먹이는데골몰하였다면 동생들의 정서와삶을보듬고꿈을심어주기 위해 헌신적이며 당차야했던 그시대큰누이들.추장관은 아마도 정치사에그런인물로 자리매김하지 않나 싶어요.더욱이 원칙적인 정공법을설파하는 데에한층반갑습니다.180석으로촛불민심을 되살리기는커녕변질된채덮고가려는 국회의 모습에서 원칙과정공법이결핍된인상을 피할 수 없죠.필수적이고 어찌보면 가장본질적인 정치적아젠다를멱살잡고나서신게아닌가 싶어요.']"
124,기쁨,5,"['임현정님같은 세계적스타를n다뵈를통해늘함께 할 수 있어너무도큰기쁨이고영광이다 총수님임현정님고퀄의음악을 듣게 해주셔서진심감사합니다', '내삶의기쁨이되었습니다.n여러분들의 방송을 보는 것도 그렇구요.n과거 이이제이를좋아했던 건그래서였습니다.', '호스티스직업을 비하하지맙시다.어엿히세금내고기쁨주는 좋은 직업입니다.']"
125,설레다,5,"['오늘 아침이재명지사님대선 출마연설을 했다 지사님이평소주장해오고 실천해왔던별새로울게없는 내용이였는데설레고희망이 생기더라.문통은귀막고눈닫고사는 가왜국민들의 얘기에 귀안기울이는지', '윤짜장얼굴보기싫다.n누가안나오게 할 수 없나?n포털에서는 윤짜장띄워주느라정신없는데.n우린할수 있는 게말뿐인건가?n윤짜장금방사라질거처럼설레발만치더니', '매주 금요일 아침은이유없이 설레요다스뵈이다 를 볼 수 있다는 그설레임bts라이브콘서트기다리는 것처럼짜릿해요고기요정졸라땡큐']"
126,보배,5,"['모든민주당 후보가문정권을 이어갈보배들입니다.n하나로 뭉쳐.꼭정권연장해야 한다고 생각합니다.n우리는 문재인정권을 지켜내야 합니다.', '추미애님당신은 너무나큰보배입니다 우리 민주시민에게', '이재명은대한민국의 보배다']"
127,은혜,5,"['은혜를모르는배은망덕한인간들이 본인신념으로 접신받은 기독교무당들같으네예의를모르는 인격들이 인격의하나님을 모독하는 거지?', '은혜도모르는 인간문재인 정부에서 해택은다받고서나뿐식기', '사람에 대한 예의도필요하구요.문감독같은레전드를초대해놓고 다른씨름선수들과 함께똑같이 취급하는 모습은.예의가 아닌 것 같아요.n아정말공장장님좋아했는데.그래도 당신의은혜을잊지 못하고 함께 하겠지만좀더진지하고겸손한 모습으로 이제는변해야 할 때 라고 생각해요.']"
128,우수,5,"['계속yuji할거니?줄리?안줄리?시작도안햇는데 바닥드러내니?국민이 우수운거니?뿌린대로 거둘거니?', '이준석사진볼때마다느끼는게.얘는세상이 우수운애야누가이력서에저런사진을 넣어개그맨 이아닌 이상', '우수회원님']"
129,축복,5,"['최악의 악마우두머리가 드러났다.n이젠좋다.n숨어있던악이수면 위에부상한다는 것은행운이고축복이다 차라리', '댓글을 쓰는 분들께n항상새날을아끼고n응원합시다. n여려분들가정의신의축복이있기릍빕니다.n', '김용민전도사n너무조하n주진우랑털보꼭주님영접하게 하세요n축복하며 사랑합니다n']"
130,아끼다,5,"['현재 지급구조를 말한시점에서 기재부는돈을 아끼는 게 중요한 것이 아님n그냥전국민재난지원금이관철되는 것 그자체가싫은것임', '댓글을 쓰는 분들께n항상새날을아끼고n응원합시다. n여려분들가정의신의축복이있기릍빕니다.n', '홍남기는 1조원아껴서n대통령거짓말쟁이로 만들 수 있고']"
