,neg_words,count,documents
142,상하다,5,"['얘가 이런 식이니 입당 안하는 거임. 이말 외에도 기분 상하는말 좀 많이 했냐고. 얘 당선 전에는 국회의원들도 만나고 분위기 좋더니. 얘 되고 나니 분위기 싹 바뀜.', '여권에서 x파일 졸라 만들어봐라 윤석열이 지지률만 올려주지. 더구나 추미애 등판했는데 윤 지지률 곧 떡상하겠네.', '2.8프로면 하락도아니네 일주일내내 네거티브에만 당했는데 이정도면 걍 대선 출마 선언만 나와도 다시 떡상할듯']"
143,피로감,5,"['20 20년 나라를 그러케 시끄럽게 국민들 피로감 가중시키더니 어디 감히 대권 도전을 한다 고.양심이란건 아예 태어날때 부터 개나 줘버리고 나왔나?', '내가 감히 예견하는 데 대선 전에 국힘은 막말로 무너진다 국민피로감 100 민주당에는 축복', 'x파일의 존재 여부와 내용이 무엇이냐를 떠나서 이런 식의 행보는 지탄을 받아야 마땅하죠. 이미 국민들에게 상당한 피로감과 윤석열뿐 아니라 정치전반에 부정적 영향을 끼쳐놓고 이런 식으로 빠진다? 이준석 동영상 다시 못올리는 김용민이나 다를바 없는 행동이죠. 차라리 공개 못할거면 본인이 경솔했다고 사과를 하던지 지금 국힘의 바람이 다른 사람이 나와도 야권후보만 될수 있으면 승산이 있다고 보고 다른 후보 추대를 꾀하는 것 아닌가 하는 의심을 사기에 충분한 부적절한 행보네요.']"
144,한숨,5,"['검찰개혁이 뭔 민생 문제야 서민들이 검찰 만날일이 뭐가 있다 고 민생 문제 해결하려면 경찰개혁이나해 요즘 경찰들보면 한숨 안나오냐??????', '어쨌던 윤석열은 철저한 검증이 필요하다. 결혼전이던 후던 가족문제가 있는 사람 꼭 대통령으로 지지해야 하나 한숨스럽다.', '아니 이사람은 왜그러는 건지참 한숨만 나와요']"
145,막장,5,"['관종 정신 병자여?진짜 우리나라는 막장 드라마 보다 더 희한한 사람과 일들이 비일비재함 진짜 별사람 다있음', '푸하하 제발 나와라.법과 국민을 무시하는 막장 인간.', '솔직히 경륜이나 기대치에서 홍준표 만한 인물이 없다. 자체발광으로건 후광으로 건.저쪽에서 싫어 한다는 건 그만큼 가치가 있는 경계의 대상이라는 거다. 홍준표 내칠 때 국힘은 좌파들이 원한 프레임에 빠져 막말꼰대의 이미지를 씌웠을 뿐 사실 정치가 듣기좋은 말로만 되나? 그런류들 다 달콤한 혀로 복지부동의 묻어가기 인물들이 지. 온갖 음모들과 답정너의 기울어진 검증판이던 그 난리통 막장 대선에서도 20대 받았다. 잘 들어봐라. 거짓말은 안한다.']"
146,어리석다,5,"['어리석은 박빠들아 박근혜를 지키려면 윤석렬이 아니라 홍준표. 아직도 조원진등에 속고 계시나? 가짜에 속아 딴짓 하는 동안 박근혜 갈곳 없댜다. 홍준표 의리 정치인 이시다.', '윤석열 검찰개혁 하겠다 고 총장되고 위화도 회군한 행태 지탄 받을 것 뻔한데 대권 꿈꾸는 어리석은 사람? 80대 김종인이 별 본다고 가지고 노니 뿅 갔나?', '선출직 한번 안해보고 저쪽쳐서 이쪽한테 인정받아 운이 좋아 임명직 받아 벼락출세해서 이쪽쳐서 반대파한테 호감 얻고 능력 있는 거 처럼 어리석은 민초들 혹세무민 해서 출마하겠다 고 검증을 얼렁뚱땅 넘겨 보겠다 고 함 나와라 기다리고 있다 후안무치만 한자']"
147,환자,5,"['정민군의혹 제기하는 유튜버들은 환자취급하드니 파일닥성한곳이 유튜브 그걸 장가는 나불대더니 이젠 또 파쇄하겠다? 이러는거보니 윤댜통령탄생하겠구만', '이 나라를 떡검 공화국 내로남불의 나라로 만들자는 정신나간 노인네들. 국민들이 침해환자만 있는 건 아니다.', '이번 대선에 멋진 활약 기대합니다. 다른건몰라도 성도착증 환자처럼 아랫도리 관리못한놈은 걸러내야죠.']"
148,약하다,5,"['빨리 정권 바뀌어 청와대 빨갱이 민주당 빨갱이 다 색출해 주세요.세계에서 제일약한 국가 보안법 강화 시켜서 이적행위 및 간첩행위.중국 및 타국의 간첩 행위 처벌 강화법도 만들어 주세요.중국인이 간첩활동하면 지급 처벌 규정이 없음.제일 위험한 이념 전쟁을 벌이는 한국에서 국가 보안법을 강화해 주세요', '최재형감사원장은 명분도 약하고 과정도 빈약합니다. 애국심만 있다고 댗통령 후보 되는 것 아니죠. 혹시 청와대와 국정원과 짜고치는 고스톱하는 건 아니죠? x파일 만들고 조작하는 쪽은 마드는 이유가 있지요. 차라리 윤석렬을 지지한다 고 의사표시하는 게 맞다고 봅니다', '이재명 너는 김부선 건이 쉽게 넘어갈 것으로 판단한 것 같은데 어림 반푼어치도 없다. 계속 물고 늘어질 것이다. 약한 여자를 노리개로 이용하곤 헌시짝 처럼 버린게 법적 논란을 떠나 인간성 문제이다. 쉽게 말해 이 부분 박원순보다 저질이다.']"
149,못생기다,5,"['대깨문 대꺠문 신나는 노래 대꺠문은 못생겼어 돈도없어 직장도 없어 가진거 없고 방구석에서 컵라면 처먹으며 우리 수령님 만세를 외치는게 꼭 북한같다', '준석아 그러고 놀때 아니다 니동생 의료법 위반으로 피소 받았다. 니 병역비리 문제도 크다 못생긴 얼굴 웃으니까 영구 같잖아', '못생긴 것도 아닌데 이상하게 스타일이 안 산단 말야.']"
150,분탕,5,"['윤석열 대권길에 제발 초나 치지 마시길홍준표는 야권통합 분열시키고 역적으로 남고 싶지 않으려면분탕치지 말고 통큰정치로 정권교체에 합심해야함', '분탕 제3지대는 좀 설치지좀마라어떻게든 야권분열시키고 민주당쪽당선시키는 게 너의임무냐?', '올해는 김 대업급 역대급 분탕자가 엄청 많이 등장하겠다.']"
151,미친개,5,"['미친개들 공작정치에 기죽지않고 패기있게 받아치는 이준석 잘한다', '지발로 기어나가서 집안 사람보고 짖던 미친개가 들어 왔네.', '어디서 미친개가짓노왈왈왈활활']"
