word,count
해법,25
변호사,25
단일,25
방침,25
감염증,25
상한가,25
회동,25
취재진,25
책임,25
디지털,25
유보,25
관행,25
바람,25
머니,25
내놓다,24
저격수,24
브리핑,24
부치다,24
나머지,24
현상,24
펼치다,24
낭비,24
미디어,24
부담,24
변수,24
집계,24
레이스,24
활용,24
컨벤션,24
떠나다,24
없애다,24
시계,24
기념사업,24
강성,24
부리다,24
김판수,24
이중,24
자유,24
국민운동,24
의지,24
생방송,24
포커스,24
작년,24
자체,24
관리,24
우세,23
식품,23
고질,23
탄소,23
발걸음,23
경고,23
질의,23
선호도,23
지향,23
보고서,23
문화,23
엠브레인,23
축산,23
관계,23
위치,23
코리아,23
고소득,23
늦추다,23
혈세,23
요구서,23
체제,23
내세우다,23
화마,23
고성군,23
화답,23
낙폭,23
여의,23
키워드,23
전언,22
신종,22
황교안,22
승부,22
분양,22
좁히다,22
전북,22
마치다,22
칼럼,22
오차,22
자릿수,22
임시,22
발송,22
김영운,22
덧붙이다,22
고립,22
심하다,21
안건,21
받아들이다,21
임박,21
천시,21
차이,21
진용,21
진료소,21
정기,21
재정부,21
사태,21
대형,21
일각,21
의미,21
요약,21
영결,21
시동,21
아들,21
뒤집다,21
추격,21
국제,21
최종태,21
헌신,21
공격,21
획단,21
금품,21
임종성,21
의창구,21
오영환,20
실질,20
식장,20
시험,20
최은숙,20
공감,20
성인,20
답변,20
소병훈,20
대신,20
접견,20
세우다,20
까닭,20
무선,20
최강,20
합류,20
독주,20
농림,20
흔들리다,20
